[2025-08-23 22:03:54.108] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:03:54.770] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:03:55.430] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"14qo3uypv7lmce0ewcvxe89w4"}}
[2025-08-23 23:46:23.520] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":869,"TS":"2025-08-23T19:16:22.982","TID":61,"PID":2,"M":86,"S":34,"PLID":616077,"PLUUID":"61psw0tgtithfb7knevi50xec","PN":"M. Dowman","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":98,"Y":37.4,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 23:46:24.128] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":870,"TS":"2025-08-23T19:16:23.799","TID":5,"PID":2,"M":86,"S":35,"PLID":616077,"PLUUID":"61psw0tgtithfb7knevi50xec","PN":"M. Dowman","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":101.2,"Y":38.3,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 23:46:25.331] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":534,"TS":"2025-08-23T19:16:24.45","TID":5,"PID":2,"M":86,"S":35,"PLID":174594,"PLUUID":"embn1jhcly07i6pjcvcdiavo5","PN":"L. Nmecha","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":-1.1,"Y":62.8,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 23:46:35.321] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":871,"TS":"2025-08-23T19:16:35.111","TID":45,"PID":2,"M":86,"S":46,"PLID":499175,"PLUUID":"2lt2tw1qypl9hmlz529bo0sus","PN":"E. Nwaneri","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":67.6,"Y":13.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:46:35.738] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":535,"TS":"2025-08-23T19:16:30.814","TID":1,"PID":2,"M":86,"S":42,"PLID":201595,"PLUUID":"dve7yj8usejn9x7pmdjvozje1","PN":"Lucas Perri","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":4.9,"Y":55.3,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["24.4"]},{"I":141,"V":["86.1"]},{"I":212,"V":["29.28953"]},{"I":213,"V":["0.796721"]},{"I":318,"V":["0.00000216"]},{"I":237,"V":["NULL"]}]}}}
[2025-08-23 23:46:37.151] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":536,"TS":"2025-08-23T19:16:35.389","TID":1,"PID":2,"M":86,"S":46,"PLID":243526,"PLUUID":"fij46jr9fq43444gr1y8tl9l","PN":"G. Gudmundsson","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":37.4,"Y":88.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["38.6"]},{"I":141,"V":["93.2"]},{"I":212,"V":["3.6898"]},{"I":213,"V":["1.222303"]},{"I":318,"V":["0.00000651"]}]}}}
[2025-08-23 23:46:37.738] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":537,"TS":"2025-08-23T19:16:36.925","TID":1,"PID":2,"M":86,"S":48,"PLID":435997,"PLUUID":"aqlu9i7yzmnmyzwuw6u93j6y1","PN":"N. Okafor","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":39.4,"Y":91.9,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["39.4"]},{"I":141,"V":["91.9"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]},{"I":318,"V":["0.00000706"]}]}}}
[2025-08-23 23:46:44.559] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":538,"TS":"2025-08-23T19:16:43.677","TID":1,"PID":2,"M":86,"S":54,"PLID":466525,"PLUUID":"az7owi5t4bclkamjsjuyxzv1l","PN":"A. Stach","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":71.7,"Y":50.7,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["73.5"]},{"I":141,"V":["52.7"]},{"I":212,"V":["2.328454"]},{"I":213,"V":["0.6237442"]}]}}}
[2025-08-23 23:46:44.970] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":872,"TS":"2025-08-23T19:16:44.743","TID":74,"PID":2,"M":86,"S":56,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":28.4,"Y":50.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:46:46.552] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":873,"TS":"2025-08-23T19:16:46.248","TID":49,"PID":2,"M":86,"S":57,"PLID":499169,"PLUUID":"azt1lhru9cgyb64h4h4fffrx0","PN":"M. Lewis-Skelly","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":18.9,"Y":57.8,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:46:50.168] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":874,"TS":"2025-08-23T19:16:49.32","TID":1,"PID":2,"M":87,"S":0,"PLID":499169,"PLUUID":"azt1lhru9cgyb64h4h4fffrx0","PN":"M. Lewis-Skelly","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":27.7,"Y":64.5,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.9"]},{"I":141,"V":["77.0"]},{"I":212,"V":["8.808297"]},{"I":213,"V":["1.30544"]},{"I":318,"V":["0.00000374"]}]}}}
[2025-08-23 23:46:52.621] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":875,"TS":"2025-08-23T19:16:49.831","TID":1,"PID":2,"M":87,"S":1,"PLID":116216,"PLUUID":"8qwpdf5jof7o6yy47v6iv11hx","PN":"L. Trossard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":29.9,"Y":77,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["8.4"]},{"I":141,"V":["75.6"]},{"I":212,"V":["22.59506"]},{"I":213,"V":["3.183738"]},{"I":318,"V":["0.00000043"]}]}}}
[2025-08-23 23:46:54.770] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":876,"TS":"2025-08-23T19:16:52.263","TID":1,"PID":2,"M":87,"S":3,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":6.6,"Y":74.8,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["3.3"]},{"I":141,"V":["57.9"]},{"I":212,"V":["12.00301"]},{"I":213,"V":["4.419544"]},{"I":318,"V":["0.00000014"]}]}}}
[2025-08-23 23:46:58.609] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":877,"TS":"2025-08-23T19:16:54.440","TID":1,"PID":2,"M":87,"S":5,"PLID":154561,"PLUUID":"4iijb6llnz28unsz4rirr3umt","PN":"David Raya","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":3.3,"Y":55.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["13.4"]},{"I":141,"V":["22.5"]},{"I":212,"V":["24.5741"]},{"I":213,"V":["5.158601"]},{"I":318,"V":["0.00000045"]}]}}}
[2025-08-23 23:47:04.593] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":878,"TS":"2025-08-23T19:16:58.296","TID":1,"PID":2,"M":87,"S":9,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":13.4,"Y":22.5,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.5"]},{"I":141,"V":["29.8"]},{"I":212,"V":["14.62331"]},{"I":213,"V":["0.3463405"]},{"I":318,"V":["0.00000224"]}]}}}
[2025-08-23 23:47:12.463] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":879,"TS":"2025-08-23T19:17:04.296","TID":1,"PID":2,"M":87,"S":15,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":39.4,"Y":49.9,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["53.9"]},{"I":141,"V":["66.7"]},{"I":212,"V":["19.0344"]},{"I":213,"V":["0.6437218"]},{"I":318,"V":["0.00012303"]}]}}}
[2025-08-23 23:47:14.625] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":880,"TS":"2025-08-23T19:17:12.56","TID":1,"PID":2,"M":87,"S":23,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":87,"Y":43.6,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["88.5"]},{"I":141,"V":["37.7"]},{"I":212,"V":["4.310078"]},{"I":213,"V":["5.086476"]},{"I":318,"V":["0.05971883"]}]}}}
[2025-08-23 23:47:16.016] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":881,"TS":"2025-08-23T19:17:14.280","TID":1,"PID":2,"M":87,"S":25,"PLID":616077,"PLUUID":"61psw0tgtithfb7knevi50xec","PN":"M. Dowman","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":86.8,"Y":40.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["79.8"]},{"I":141,"V":["51.0"]},{"I":212,"V":["10.4384"]},{"I":213,"V":["2.351995"]},{"I":318,"V":["0.02290879"]}]}}}
[2025-08-23 23:47:16.215] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":882,"TS":"2025-08-23T19:17:15.625","TID":50,"PID":2,"M":87,"S":26,"PLID":499175,"PLUUID":"2lt2tw1qypl9hmlz529bo0sus","PN":"E. Nwaneri","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":79.7,"Y":51.2,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:47:16.499] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":539,"TS":"2025-08-23T19:17:15.598","TID":7,"PID":2,"M":87,"S":26,"PLID":466525,"PLUUID":"az7owi5t4bclkamjsjuyxzv1l","PN":"A. Stach","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":15.5,"Y":48.5,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:47:16.624] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":883,"TS":"2025-08-23T19:17:16.100","TID":61,"PID":2,"M":87,"S":27,"PLID":499175,"PLUUID":"2lt2tw1qypl9hmlz529bo0sus","PN":"E. Nwaneri","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":79.7,"Y":51.2,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 23:47:18.681] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":540,"TS":"2025-08-23T19:17:17.373","TID":49,"PID":2,"M":87,"S":28,"PLID":466525,"PLUUID":"az7owi5t4bclkamjsjuyxzv1l","PN":"A. Stach","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":23.3,"Y":43.2,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:47:24.475] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":541,"TS":"2025-08-23T19:17:20.62","TID":1,"PID":2,"M":87,"S":31,"PLID":466525,"PLUUID":"az7owi5t4bclkamjsjuyxzv1l","PN":"A. Stach","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":29.3,"Y":35.4,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["34.7"]},{"I":141,"V":["12.6"]},{"I":212,"V":["16.50827"]},{"I":213,"V":["5.062992"]},{"I":318,"V":["0.00000593"]}]}}}
[2025-08-23 23:47:26.116] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":542,"TS":"2025-08-23T19:17:24.77","TID":1,"PID":2,"M":87,"S":35,"PLID":427637,"PLUUID":"8rrcscn29rs1gk8mi1pwpu92i","PN":"B. Aaronson","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":40,"Y":5.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["60.5"]},{"I":141,"V":["8.1"]},{"I":212,"V":["21.62145"]},{"I":213,"V":["0.09449129"]}]}}}
[2025-08-23 23:47:28.029] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":884,"TS":"2025-08-23T19:17:27.657","TID":49,"PID":2,"M":87,"S":38,"PLID":616077,"PLUUID":"61psw0tgtithfb7knevi50xec","PN":"M. Dowman","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":40.5,"Y":91.2,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:47:31.838] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":885,"TS":"2025-08-23T19:17:30.872","TID":1,"PID":2,"M":87,"S":42,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":41,"Y":91.4,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.9"]},{"I":141,"V":["73.0"]},{"I":212,"V":["13.52853"]},{"I":213,"V":["5.102518"]},{"I":318,"V":["0.00003326"]}]}}}
[2025-08-23 23:47:33.847] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":886,"TS":"2025-08-23T19:17:31.529","TID":1,"PID":2,"M":87,"S":42,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":45.9,"Y":73,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.6"]},{"I":141,"V":["62.0"]},{"I":212,"V":["10.26848"]},{"I":213,"V":["5.467139"]},{"I":318,"V":["0.0001076"]}]}}}
[2025-08-23 23:47:36.651] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":887,"TS":"2025-08-23T19:17:33.545","TID":1,"PID":2,"M":87,"S":44,"PLID":499175,"PLUUID":"2lt2tw1qypl9hmlz529bo0sus","PN":"E. Nwaneri","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":47.2,"Y":61.8,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.0"]},{"I":141,"V":["40.7"]},{"I":212,"V":["15.01044"]},{"I":213,"V":["4.414194"]},{"I":318,"V":["0.00003978"]}]}}}
[2025-08-23 23:47:43.702] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":888,"TS":"2025-08-23T19:17:36.378","TID":1,"PID":2,"M":87,"S":47,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":45.3,"Y":43.9,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.0"]},{"I":141,"V":["67.6"]},{"I":212,"V":["16.36345"]},{"I":213,"V":["1.396666"]},{"I":318,"V":["0.00006426"]}]}}}
[2025-08-23 23:47:46.481] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":889,"TS":"2025-08-23T19:17:43.449","TID":1,"PID":2,"M":87,"S":54,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":54.4,"Y":74.1,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["66.5"]},{"I":141,"V":["80.9"]},{"I":212,"V":["13.5203"]},{"I":213,"V":["0.349049"]},{"I":318,"V":["0.00039247"]}]}}}
[2025-08-23 23:47:46.704] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":890,"TS":"2025-08-23T19:17:46.137","TID":86,"PID":2,"M":87,"S":57,"PLID":499169,"PLUUID":"azt1lhru9cgyb64h4h4fffrx0","PN":"M. Lewis-Skelly","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":66.5,"Y":80.9,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:47:51.106] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":543,"TS":"2025-08-23T19:17:50.701","TID":86,"PID":2,"M":88,"S":1,"PLID":113564,"PLUUID":"9kvp5ddeay1cmfwoao8eo1vbp","PN":"S. Byram","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":30.5,"Y":24.7,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:49:05.708] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":891,"TS":"2025-08-23T19:19:01.468","TID":1,"PID":2,"M":89,"S":12,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":68.7,"Y":77.8,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":5,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["97.9"]},{"I":141,"V":["29.5"]},{"I":212,"V":["44.93066"]},{"I":213,"V":["5.463409"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00681412"]}]}}}
[2025-08-23 23:49:06.310] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":544,"TS":"2025-08-23T19:19:06.29","TID":52,"PID":2,"M":89,"S":17,"PLID":201595,"PLUUID":"dve7yj8usejn9x7pmdjvozje1","PN":"Lucas Perri","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":2.2,"Y":52.9,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:49:06.763] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":892,"TS":"2025-08-23T19:19:05.328","TID":1,"PID":2,"M":89,"S":16,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":97.9,"Y":29.5,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["98.2"]},{"I":141,"V":["43.3"]},{"I":212,"V":["9.389285"]},{"I":213,"V":["1.537241"]}]}}}
[2025-08-23 23:49:14.740] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":545,"TS":"2025-08-23T19:19:13.357","TID":1,"PID":2,"M":89,"S":24,"PLID":201595,"PLUUID":"dve7yj8usejn9x7pmdjvozje1","PN":"Lucas Perri","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":13.8,"Y":54.8,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":123,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["22"]},{"I":141,"V":["13"]},{"I":212,"V":["29.69942"]},{"I":213,"V":["5.006516"]},{"I":318,"V":["0.00000135"]}]}}}
[2025-08-23 23:49:19.941] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":546,"TS":"2025-08-23T19:19:17.517","TID":1,"PID":2,"M":89,"S":28,"PLID":113564,"PLUUID":"9kvp5ddeay1cmfwoao8eo1vbp","PN":"S. Byram","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":22.1,"Y":16.5,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19.6"]},{"I":141,"V":["32.1"]},{"I":212,"V":["10.92796"]},{"I":213,"V":["1.813378"]},{"I":318,"V":["0.00000115"]}]}}}
[2025-08-23 23:49:21.321] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":547,"TS":"2025-08-23T19:19:19.629","TID":1,"PID":2,"M":89,"S":30,"PLID":214225,"PLUUID":"otan631zzfnq2sektkl3ywo9","PN":"J. Rodon","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":19.6,"Y":32.6,"STAT":{"CPID":2,"SC":"4:0","PSTAT":[{"PID":1,"SC":"2:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23.9"]},{"I":141,"V":["52"]},{"I":212,"V":["13.94324"]},{"I":213,"V":["1.24104"]},{"I":318,"V":["0.00000221"]}]}}}
