[2025-08-23 22:14:37.940] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:14:38.606] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:14:39.256] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cj1crau6yj93nnyk80lzjpes4"}}
[2025-08-23 23:45:58.447] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":651,"TS":"2025-08-23T19:15:57.282","TID":1,"PID":2,"M":83,"S":50,"PLID":501796,"PLUUID":"3bdkw17dkx2c3u0uwztdss6zu","PN":"B. Pierret","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":95,"Y":66.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":168,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["98.6"]},{"I":141,"V":["54.6"]},{"I":212,"V":["9.116579"]},{"I":213,"V":["5.139924"]}]}}}
[2025-08-23 23:46:06.076] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":759,"TS":"2025-08-23T19:16:04.65","TID":1,"PID":2,"M":83,"S":57,"PLID":87968,"PLUUID":"9dc7uictce9dq0tbphn74qz85","PN":"N. Leali","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":9.3,"Y":47.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":199,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["55.9"]},{"I":141,"V":["47.9"]},{"I":212,"V":["48.93076"]},{"I":213,"V":["0.005558905"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 23:46:07.893] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":652,"TS":"2025-08-23T19:16:05.682","TID":1,"PID":2,"M":83,"S":58,"PLID":520242,"PLUUID":"6udrxynn6611j9tjm258iu80k","PN":"Kialonda Gaspar","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":43.9,"Y":54,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["59.8"]},{"I":141,"V":["72.2"]},{"I":212,"V":["20.78193"]},{"I":213,"V":["0.6379097"]}]}}}
[2025-08-23 23:46:10.695] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":653,"TS":"2025-08-23T19:16:10.274","TID":44,"PID":2,"M":84,"S":3,"PLID":520242,"PLUUID":"6udrxynn6611j9tjm258iu80k","PN":"Kialonda Gaspar","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":40.5,"Y":54.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:46:11.264] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":654,"TS":"2025-08-23T19:16:10.960","TID":61,"PID":2,"M":84,"S":3,"PLID":520242,"PLUUID":"6udrxynn6611j9tjm258iu80k","PN":"Kialonda Gaspar","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":40.4,"Y":54.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 23:46:11.670] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":760,"TS":"2025-08-23T19:16:09.112","TID":1,"PID":2,"M":84,"S":2,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":43.1,"Y":30.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["61.1"]},{"I":141,"V":["45.1"]},{"I":212,"V":["21.22377"]},{"I":213,"V":["0.4723291"]},{"I":318,"V":["0.00090829"]}]}}}
[2025-08-23 23:46:12.070] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":761,"TS":"2025-08-23T19:16:11.268","TID":44,"PID":2,"M":84,"S":4,"PLID":606408,"PLUUID":"bf41pexjnkx8o1wdxudesfac4","PN":"J. Ekhator","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":61.1,"Y":45.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:46:12.311] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":762,"TS":"2025-08-23T19:16:11.518","TID":1,"PID":2,"M":84,"S":4,"PLID":606408,"PLUUID":"bf41pexjnkx8o1wdxudesfac4","PN":"J. Ekhator","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":61.1,"Y":45.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":168,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["61.7"]},{"I":141,"V":["45.1"]},{"I":212,"V":["0.63"]},{"I":213,"V":["0"]}]}}}
[2025-08-23 23:46:16.312] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":655,"TS":"2025-08-23T19:16:13.826","TID":1,"PID":2,"M":84,"S":6,"PLID":664900,"PLUUID":"ddael339qbxtn101e69azwpw4","PN":"O. Kouassi","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":34.3,"Y":48.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["36.6"]},{"I":141,"V":["66"]},{"I":212,"V":["11.94272"]},{"I":213,"V":["1.367177"]},{"I":318,"V":["0.00001194"]}]}}}
[2025-08-23 23:46:16.890] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":656,"TS":"2025-08-23T19:16:15.937","TID":44,"PID":2,"M":84,"S":8,"PLID":501796,"PLUUID":"3bdkw17dkx2c3u0uwztdss6zu","PN":"B. Pierret","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":36.3,"Y":69.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:46:16.926] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":763,"TS":"2025-08-23T19:16:16.49","TID":44,"PID":2,"M":84,"S":8,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":63.2,"Y":25,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:46:17.509] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":764,"TS":"2025-08-23T19:16:17.252","TID":61,"PID":2,"M":84,"S":10,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":63.2,"Y":25,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 23:46:18.901] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":657,"TS":"2025-08-23T19:16:18.610","TID":86,"PID":2,"M":84,"S":11,"PLID":501796,"PLUUID":"3bdkw17dkx2c3u0uwztdss6zu","PN":"B. Pierret","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":35.8,"Y":69,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:46:20.888] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":656,"TS":"2025-08-23T19:16:15.937","TID":43,"PID":2,"M":84,"S":8,"PLID":501796,"PLUUID":"3bdkw17dkx2c3u0uwztdss6zu","PN":"B. Pierret","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":36.7000007629395,"Y":73.5999984741211,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":[null]},{"I":233,"V":["763"]},{"I":372,"V":["6pmv3jpzncm5uqyx7e82xcbk4"]},{"I":144,"V":["44"]}]}}}
[2025-08-23 23:46:27.772] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":764,"TS":"2025-08-23T19:16:17.252","TID":43,"PID":2,"M":84,"S":10,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":63.2,"Y":25,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":144,"V":["61"]}]}}}
[2025-08-23 23:47:01.623] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":755,"TS":"2025-08-23T19:15:19.895","TID":43,"PID":2,"M":83,"S":12,"PLID":445733,"PLUUID":"2um03dny7h3sdvehq3bygd1t6","PN":"M. Frendrup","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":33.4,"Y":75.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":142,"V":[null]},{"I":399,"V":["545711"]},{"I":144,"V":["83"]}]}}}
[2025-08-23 23:47:19.436] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":658,"TS":"2025-08-23T19:17:13.234","TID":1,"PID":2,"M":85,"S":6,"PLID":126486,"PLUUID":"3nfxhugbxid6o0r92txslivh1","PN":"W. Falcone","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":27.2,"Y":72.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":157,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["69.5"]},{"I":141,"V":["56.3"]},{"I":212,"V":["45.72818"]},{"I":213,"V":["6.042953"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00060335"]}]}}}
[2025-08-23 23:47:19.814] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":659,"TS":"2025-08-23T19:17:19.41","TID":44,"PID":2,"M":85,"S":11,"PLID":545711,"PLUUID":"3g14bqou9coim6fit9c2cyr8q","PN":"M. Kaba","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":68.7,"Y":54.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:47:19.852] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":765,"TS":"2025-08-23T19:17:19.479","TID":44,"PID":2,"M":85,"S":12,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":33.5,"Y":41.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:47:20.232] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":660,"TS":"2025-08-23T19:17:19.250","TID":1,"PID":2,"M":85,"S":12,"PLID":545711,"PLUUID":"3g14bqou9coim6fit9c2cyr8q","PN":"M. Kaba","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":68.7,"Y":54.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":168,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["76.1"]},{"I":141,"V":["54"]},{"I":212,"V":["7.772677"]},{"I":213,"V":["6.256937"]}]}}}
[2025-08-23 23:47:21.058] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":766,"TS":"2025-08-23T19:17:20.416","TID":1,"PID":2,"M":85,"S":13,"PLID":624931,"PLUUID":"1lxfpn0wmr895me9xbzcfnh90","PN":"A. Marcandalli","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":25.4,"Y":44.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["34.0"]},{"I":141,"V":["47.3"]},{"I":212,"V":["9.257565"]},{"I":213,"V":["0.2221839"]}]}}}
[2025-08-23 23:47:22.630] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":661,"TS":"2025-08-23T19:17:21.233","TID":1,"PID":2,"M":85,"S":14,"PLID":501796,"PLUUID":"3bdkw17dkx2c3u0uwztdss6zu","PN":"B. Pierret","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":67.1,"Y":46.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["75"]},{"I":141,"V":["41.5"]},{"I":212,"V":["8.939198"]},{"I":213,"V":["5.901225"]},{"I":318,"V":["0.00424353"]}]}}}
[2025-08-23 23:47:23.017] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":662,"TS":"2025-08-23T19:17:22.274","TID":44,"PID":2,"M":85,"S":15,"PLID":477240,"PLUUID":"8xjlysmwl5vnhcnvsynftjd62","PN":"K. N\u2019Dri","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":74.8,"Y":41.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 23:47:23.225] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":663,"TS":"2025-08-23T19:17:22.658","TID":61,"PID":2,"M":85,"S":15,"PLID":477240,"PLUUID":"8xjlysmwl5vnhcnvsynftjd62","PN":"K. N\u2019Dri","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":74.8,"Y":41.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 23:47:23.830] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":767,"TS":"2025-08-23T19:17:21.885","TID":44,"PID":2,"M":85,"S":14,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":24.3,"Y":55.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 23:47:26.634] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":768,"TS":"2025-08-23T19:17:25.479","TID":1,"PID":2,"M":85,"S":18,"PLID":488006,"PLUUID":"7u9bpiajlgr3zibj89pub7wbu","PN":"M. Ellertsson","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":30.6,"Y":72.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["15.7"]},{"I":141,"V":["85.9"]},{"I":212,"V":["18.07097"]},{"I":213,"V":["2.61745"]},{"I":318,"V":["0.00000083"]}]}}}
[2025-08-23 23:47:26.866] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":769,"TS":"2025-08-23T19:17:26.307","TID":49,"PID":2,"M":85,"S":19,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":15.7,"Y":85.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:47:30.041] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":770,"TS":"2025-08-23T19:17:28.150","TID":1,"PID":2,"M":85,"S":21,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":24.4,"Y":90.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["42.5"]},{"I":141,"V":["94.2"]},{"I":212,"V":["19.13702"]},{"I":213,"V":["0.11753"]},{"I":318,"V":["0.00000997"]}]}}}
[2025-08-23 23:47:30.693] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":771,"TS":"2025-08-23T19:17:29.681","TID":1,"PID":2,"M":85,"S":22,"PLID":606408,"PLUUID":"bf41pexjnkx8o1wdxudesfac4","PN":"J. Ekhator","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":42.1,"Y":93.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.5"]},{"I":141,"V":["85.3"]},{"I":212,"V":["8.010493"]},{"I":213,"V":["3.888141"]}]}}}
[2025-08-23 23:47:31.641] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":664,"TS":"2025-08-23T19:17:31.396","TID":8,"PID":2,"M":85,"S":24,"PLID":227386,"PLUUID":"c4kxfrbrfedilykhbyak3e579","PN":"Y. Ramadani","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":61.8,"Y":20.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]}]}}}
[2025-08-23 23:47:32.874] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":772,"TS":"2025-08-23T19:17:32.556","TID":61,"PID":2,"M":85,"S":25,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":33.3,"Y":82.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 23:47:34.698] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":665,"TS":"2025-08-23T19:17:34.450","TID":49,"PID":2,"M":85,"S":27,"PLID":545711,"PLUUID":"3g14bqou9coim6fit9c2cyr8q","PN":"M. Kaba","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":67.1,"Y":14.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:47:35.466] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":666,"TS":"2025-08-23T19:17:35.211","TID":61,"PID":2,"M":85,"S":28,"PLID":545711,"PLUUID":"3g14bqou9coim6fit9c2cyr8q","PN":"M. Kaba","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":67,"Y":12.4,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]}]}}}
[2025-08-23 23:47:36.851] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":667,"TS":"2025-08-23T19:17:36.610","TID":86,"PID":2,"M":85,"S":29,"PLID":429644,"PLUUID":"1i9mqbswolg91evnmsrf5katx","PN":"Tete Morente","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":70,"Y":4.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 23:47:37.272] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":773,"TS":"2025-08-23T19:17:37.25","TID":86,"PID":2,"M":85,"S":29,"PLID":606408,"PLUUID":"bf41pexjnkx8o1wdxudesfac4","PN":"J. Ekhator","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":25.6,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:47:41.283] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":774,"TS":"2025-08-23T19:17:40.994","TID":78,"PID":2,"M":85,"S":33,"PLID":606408,"PLUUID":"bf41pexjnkx8o1wdxudesfac4","PN":"J. Ekhator","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":25.6,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 23:47:46.679] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":774,"TS":"2025-08-23T19:17:40.994","TID":17,"PID":2,"M":85,"S":33,"PLID":606408,"PLUUID":"bf41pexjnkx8o1wdxudesfac4","PN":"J. Ekhator","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":25.6,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":31,"V":["NULL"]},{"I":393,"V":["NULL"]},{"I":13,"V":["243"]},{"I":55,"V":["773"]},{"I":368,"V":["28tubay50hnrrz412c68pz6p1"]}]}}}
[2025-08-23 23:48:25.840] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":775,"TS":"2025-08-23T19:18:25.470","TID":18,"PID":2,"M":86,"S":18,"PLID":83289,"PLUUID":"65jv6v3qujiijivadpijzpr6d","PN":"N. Stanciu","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":25.6,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":42,"V":["NULL"]},{"I":44,"V":["Midfielder"]},{"I":59,"V":["8"]}]}}}
[2025-08-23 23:48:26.410] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":776,"TS":"2025-08-23T19:18:25.471","TID":19,"PID":2,"M":86,"S":18,"PLID":179296,"PLUUID":"9qzxygb9hyzag1szans0k2jth","PN":"M. Thorsby","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":25.6,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":42,"V":["NULL"]},{"I":368,"V":["aiw50xgbbrp6s00jsptz2vqas"]},{"I":145,"V":["10"]},{"I":59,"V":["2"]},{"I":292,"V":["6"]},{"I":293,"V":["3"]},{"I":44,"V":["Midfielder"]},{"I":55,"V":["775"]}]}}}
[2025-08-23 23:48:36.870] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":777,"TS":"2025-08-23T19:18:36.501","TID":18,"PID":2,"M":86,"S":29,"PLID":445733,"PLUUID":"2um03dny7h3sdvehq3bygd1t6","PN":"M. Frendrup","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":25.6,"Y":91.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":42,"V":["NULL"]},{"I":44,"V":["Midfielder"]},{"I":59,"V":["32"]}]}}}
