[2025-08-23 23:27:32.048] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 23:27:32.706] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 23:27:33.369] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"49e80e647ljijc5bz8tqc2l0"}}
[2025-08-24 00:42:17.635] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":664,"TS":"2025-08-23T20:12:15.815","TID":1,"PID":2,"M":77,"S":39,"PLID":199250,"PLUUID":"90ga4jxu6ydpoliajft8w9y39","PN":"Aleix Febas","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":53,"Y":90.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["64.4"]},{"I":141,"V":["95.0"]},{"I":212,"V":["12.2904"]},{"I":213,"V":["0.2288357"]},{"I":318,"V":["0.00014514"]}]}}}
[2025-08-24 00:42:19.234] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":665,"TS":"2025-08-23T20:12:17.319","TID":1,"PID":2,"M":77,"S":41,"PLID":165811,"PLUUID":"dhhmffih4gl51nlu92hfctqs5","PN":"Andr\u00e9 Silva","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":64.4,"Y":95,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["82.5"]},{"I":141,"V":["95.3"]},{"I":212,"V":["19.00609"]},{"I":213,"V":["0.01073361"]}]}}}
[2025-08-24 00:42:19.629] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":751,"TS":"2025-08-23T20:12:19.262","TID":8,"PID":2,"M":77,"S":43,"PLID":503523,"PLUUID":"9e7ybe0nsu3byq2tteey3zuy2","PN":"Pablo Barrios","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":18.6,"Y":5.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-24 00:42:22.432] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":752,"TS":"2025-08-23T20:12:21.678","TID":5,"PID":2,"M":77,"S":45,"PLID":503523,"PLUUID":"9e7ybe0nsu3byq2tteey3zuy2","PN":"Pablo Barrios","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":12,"Y":-1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-24 00:42:24.035] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":666,"TS":"2025-08-23T20:12:22.952","TID":5,"PID":2,"M":77,"S":46,"PLID":199250,"PLUUID":"90ga4jxu6ydpoliajft8w9y39","PN":"Aleix Febas","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":85.3,"Y":101.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-24 00:42:44.154] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":753,"TS":"2025-08-23T20:12:43.838","TID":44,"PID":2,"M":78,"S":7,"PLID":224919,"PLUUID":"6xulax65kp4aid70nk7g5jr2t","PN":"Robin Le Normand","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":7.4,"Y":27.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-24 00:42:44.514] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":667,"TS":"2025-08-23T20:12:41.414","TID":1,"PID":2,"M":78,"S":5,"PLID":467020,"PLUUID":"5mgmcero3ui4a24v1w1upx3sa","PN":"Germ\u00e1n Valera","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":92.4,"Y":101,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["95.0"]},{"I":141,"V":["74.1"]},{"I":212,"V":["18.4946"]},{"I":213,"V":["4.860541"]},{"I":318,"V":["0.00107761"]}]}}}
[2025-08-24 00:42:44.914] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":668,"TS":"2025-08-23T20:12:44.214","TID":44,"PID":2,"M":78,"S":7,"PLID":561245,"PLUUID":"osme4gegtnhlldt4lsqf56ac","PN":"\u00c1. Rodr\u00edguez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":95,"Y":74.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:42:46.516] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":669,"TS":"2025-08-23T20:12:44.406","TID":1,"PID":2,"M":78,"S":8,"PLID":561245,"PLUUID":"osme4gegtnhlldt4lsqf56ac","PN":"\u00c1. Rodr\u00edguez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":95,"Y":74.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":168,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["93.7"]},{"I":141,"V":["69.3"]},{"I":212,"V":["3.537926"]},{"I":213,"V":["4.316293"]},{"I":318,"V":["0.01188242"]}]}}}
[2025-08-24 00:42:46.739] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":670,"TS":"2025-08-23T20:12:46.262","TID":61,"PID":2,"M":78,"S":10,"PLID":165811,"PLUUID":"dhhmffih4gl51nlu92hfctqs5","PN":"Andr\u00e9 Silva","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":93.7,"Y":69.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-24 00:42:48.526] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":754,"TS":"2025-08-23T20:12:47.277","TID":12,"PID":2,"M":78,"S":11,"PLID":224919,"PLUUID":"6xulax65kp4aid70nk7g5jr2t","PN":"Robin Le Normand","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":1.8,"Y":32.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["1.8"]},{"I":141,"V":["32.3"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]}]}}}
[2025-08-24 00:42:48.735] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":755,"TS":"2025-08-23T20:12:48.246","TID":5,"PID":2,"M":78,"S":12,"PLID":224919,"PLUUID":"6xulax65kp4aid70nk7g5jr2t","PN":"Robin Le Normand","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":5.4,"Y":-0.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-24 00:42:49.724] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":671,"TS":"2025-08-23T20:12:48.423","TID":5,"PID":2,"M":78,"S":12,"PLID":165811,"PLUUID":"dhhmffih4gl51nlu92hfctqs5","PN":"Andr\u00e9 Silva","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":92.8,"Y":101.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-24 00:43:06.940] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":756,"TS":"2025-08-23T20:13:06.587","TID":61,"PID":2,"M":78,"S":30,"PLID":224919,"PLUUID":"6xulax65kp4aid70nk7g5jr2t","PN":"Robin Le Normand","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":6,"Y":24.8,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-24 00:43:11.461] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":672,"TS":"2025-08-23T20:13:09.398","TID":1,"PID":2,"M":78,"S":33,"PLID":467020,"PLUUID":"5mgmcero3ui4a24v1w1upx3sa","PN":"Germ\u00e1n Valera","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":91.2,"Y":101.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["94.6"]},{"I":141,"V":["72.5"]},{"I":212,"V":["20.17438"]},{"I":213,"V":["4.890283"]}]}}}
[2025-08-24 00:43:15.565] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":757,"TS":"2025-08-23T20:13:12.205","TID":1,"PID":2,"M":78,"S":35,"PLID":224919,"PLUUID":"6xulax65kp4aid70nk7g5jr2t","PN":"Robin Le Normand","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":4.9,"Y":25.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["4.3"]},{"I":141,"V":["15.8"]},{"I":212,"V":["6.896834"]},{"I":213,"V":["4.620915"]},{"I":318,"V":["0.00000013"]}]}}}
[2025-08-24 00:43:15.779] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":758,"TS":"2025-08-23T20:13:15.198","TID":49,"PID":2,"M":78,"S":38,"PLID":221586,"PLUUID":"ieu0x9fy8hpqyztdjg8bgpnt","PN":"N. Molina","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":4.3,"Y":15.8,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[]}}}
[2025-08-24 00:43:17.748] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":759,"TS":"2025-08-23T20:13:15.485","TID":1,"PID":2,"M":78,"S":39,"PLID":221586,"PLUUID":"ieu0x9fy8hpqyztdjg8bgpnt","PN":"N. Molina","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":4.3,"Y":15.8,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["56.2"]},{"I":141,"V":["26.8"]},{"I":212,"V":["55.00596"]},{"I":213,"V":["0.1364079"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-24 00:43:19.349] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":673,"TS":"2025-08-23T20:13:18.983","TID":49,"PID":2,"M":78,"S":42,"PLID":442299,"PLUUID":"7o7vwlqxknci1fymzkn9hug6i","PN":"D. Affengruber","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":41.2,"Y":66.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[]}}}
[2025-08-24 00:43:22.367] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":674,"TS":"2025-08-23T20:13:19.146","TID":1,"PID":2,"M":78,"S":42,"PLID":442299,"PLUUID":"7o7vwlqxknci1fymzkn9hug6i","PN":"D. Affengruber","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":41.2,"Y":66.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["22.5"]},{"I":141,"V":["46.1"]},{"I":212,"V":["23.9627"]},{"I":213,"V":["3.752028"]},{"I":318,"V":["0.00000422"]}]}}}
[2025-08-24 00:43:23.173] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":675,"TS":"2025-08-23T20:13:22.70","TID":1,"PID":2,"M":78,"S":45,"PLID":98448,"PLUUID":"8rgy29sd9okehwq8bzyb3v0t1","PN":"M. Dituro","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":23.5,"Y":45.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["46.2"]},{"I":141,"V":["59.6"]},{"I":212,"V":["25.79393"]},{"I":213,"V":["0.3922413"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-24 00:43:24.585] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":760,"TS":"2025-08-23T20:13:24.317","TID":49,"PID":2,"M":78,"S":48,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":54.9,"Y":42.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[]}}}
[2025-08-24 00:43:26.799] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":761,"TS":"2025-08-23T20:13:25.693","TID":39,"PID":2,"M":78,"S":49,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":54.9,"Y":42.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":19,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":252,"V":["NULL"]}]}}}
[2025-08-24 00:43:29.165] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":676,"TS":"2025-08-23T20:13:26.727","TID":5,"PID":2,"M":78,"S":50,"PLID":98448,"PLUUID":"8rgy29sd9okehwq8bzyb3v0t1","PN":"M. Dituro","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":-1.1,"Y":39.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-24 00:43:29.574] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":762,"TS":"2025-08-23T20:13:27.68","TID":5,"PID":2,"M":78,"S":50,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":100.7,"Y":60,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-24 00:43:29.810] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":761,"TS":"2025-08-23T20:13:25.693","TID":13,"PID":2,"M":78,"S":49,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":54.9,"Y":42.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":19,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0122"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-24 00:43:40.393] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":761,"TS":"2025-08-23T20:13:25.693","TID":13,"PID":2,"M":78,"S":49,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":54.9,"Y":42.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":19,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["61.5126050420168"]},{"I":103,"V":["29.1666666666667"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0122"]},{"I":327,"V":["2"]},{"I":326,"V":["1"]},{"I":458,"V":["NULL"]},{"I":230,"V":["80.7115384615385"]},{"I":231,"V":["48.7361111111111"]}]}}}
[2025-08-24 00:43:57.443] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":763,"TS":"2025-08-23T20:13:56.925","TID":44,"PID":2,"M":79,"S":20,"PLID":235093,"PLUUID":"1vyh50nfaq2kq5pmivpkc1psl","PN":"D. Hancko","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":36.8,"Y":56.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-24 00:43:57.632] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":677,"TS":"2025-08-23T20:13:53.302","TID":1,"PID":2,"M":79,"S":17,"PLID":98448,"PLUUID":"8rgy29sd9okehwq8bzyb3v0t1","PN":"M. Dituro","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":5,"Y":49.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["63.3"]},{"I":141,"V":["42.4"]},{"I":212,"V":["61.38431"]},{"I":213,"V":["6.208896"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00023915"]},{"I":74,"V":["NULL"]}]}}}
[2025-08-24 00:43:57.845] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":678,"TS":"2025-08-23T20:13:57.286","TID":44,"PID":2,"M":79,"S":21,"PLID":165811,"PLUUID":"dhhmffih4gl51nlu92hfctqs5","PN":"Andr\u00e9 Silva","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":64.3,"Y":42.4,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:43:59.218] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":679,"TS":"2025-08-23T20:13:57.589","TID":1,"PID":2,"M":79,"S":21,"PLID":165811,"PLUUID":"dhhmffih4gl51nlu92hfctqs5","PN":"Andr\u00e9 Silva","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":1,"X":64.3,"Y":42.4,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["64.3"]},{"I":141,"V":["58.7"]},{"I":212,"V":["11.084"]},{"I":213,"V":["1.570796"]},{"I":318,"V":["0.000654"]}]}}}
[2025-08-24 00:44:00.024] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":680,"TS":"2025-08-23T20:13:58.934","TID":1,"PID":2,"M":79,"S":22,"PLID":561245,"PLUUID":"osme4gegtnhlldt4lsqf56ac","PN":"\u00c1. Rodr\u00edguez","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":64.1,"Y":60,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["65.4"]},{"I":141,"V":["68.1"]},{"I":212,"V":["5.674618"]},{"I":213,"V":["1.327869"]}]}}}
[2025-08-24 00:44:00.110] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":764,"TS":"2025-08-23T20:13:59.837","TID":49,"PID":2,"M":79,"S":23,"PLID":221586,"PLUUID":"ieu0x9fy8hpqyztdjg8bgpnt","PN":"N. Molina","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":32.6,"Y":26.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[]}}}
[2025-08-24 00:44:01.827] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":765,"TS":"2025-08-23T20:14:00.221","TID":1,"PID":2,"M":79,"S":23,"PLID":221586,"PLUUID":"ieu0x9fy8hpqyztdjg8bgpnt","PN":"N. Molina","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":32.6,"Y":26.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["44.2"]},{"I":141,"V":["31.7"]},{"I":212,"V":["12.74127"]},{"I":213,"V":["0.2979219"]},{"I":318,"V":["0.00003159"]}]}}}
[2025-08-24 00:44:03.255] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":766,"TS":"2025-08-23T20:14:01.533","TID":1,"PID":2,"M":79,"S":25,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":44.2,"Y":31.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["38"]},{"I":141,"V":["40.1"]},{"I":212,"V":["8.660661"]},{"I":213,"V":["2.421394"]},{"I":318,"V":["0.00002064"]}]}}}
[2025-08-24 00:44:05.313] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":767,"TS":"2025-08-23T20:14:02.909","TID":1,"PID":2,"M":79,"S":26,"PLID":503523,"PLUUID":"9e7ybe0nsu3byq2tteey3zuy2","PN":"Pablo Barrios","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":38,"Y":40.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.3"]},{"I":141,"V":["13.6"]},{"I":212,"V":["18.03498"]},{"I":213,"V":["4.671624"]},{"I":318,"V":["0.00001196"]}]}}}
[2025-08-24 00:44:07.122] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":768,"TS":"2025-08-23T20:14:04.973","TID":1,"PID":2,"M":79,"S":28,"PLID":221586,"PLUUID":"ieu0x9fy8hpqyztdjg8bgpnt","PN":"N. Molina","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":1,"X":40.2,"Y":17,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.3"]},{"I":141,"V":["18.5"]},{"I":212,"V":["5.451277"]},{"I":213,"V":["0.1882215"]},{"I":318,"V":["0.00002587"]}]}}}
[2025-08-24 00:44:07.517] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":769,"TS":"2025-08-23T20:14:06.797","TID":3,"PID":2,"M":79,"S":30,"PLID":232787,"PLUUID":"c83h08n0vnjvfgglyefy03h0p","PN":"C. Gallagher","TEAMID":175,"TUUID":"4ku8o6uf87yd8iecdalipo6wd","O":0,"X":45.3,"Y":18.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-24 00:44:08.319] [POEM] {"data":{"OID":2571951,"UUID":"49e80e647ljijc5bz8tqc2l0","POEM":{"EVID":681,"TS":"2025-08-23T20:14:07.271","TID":7,"PID":2,"M":79,"S":31,"PLID":165811,"PLUUID":"dhhmffih4gl51nlu92hfctqs5","PN":"Andr\u00e9 Silva","TEAMID":954,"TUUID":"4yg9ttzw0m51048doksv8uq5r","O":0,"X":58.5,"Y":80.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"1:1"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":285,"V":["NULL"]}]}}}
