[2025-08-23 19:12:49.289] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 19:12:49.948] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 19:12:50.600] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cvxiwe1m7tpfeel02s60xym8k"}}
[2025-08-23 19:39:50.818] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":307,"TS":"2025-08-23T15:09:46.418","TID":1,"PID":1,"M":39,"S":15,"PLID":570164,"PLUUID":"5d3stmq3pgka4qhdfoff35t9m","PN":"K. Koulierakis","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":45.2,"Y":90.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["55.5"]},{"I":141,"V":["73.8"]},{"I":212,"V":["15.58373"]},{"I":213,"V":["5.479409"]},{"I":318,"V":["0.00016659"]}]}}}
[2025-08-23 19:39:53.004] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":281,"TS":"2025-08-23T15:04:36.465","TID":13,"PID":1,"M":34,"S":5,"PLID":196243,"PLUUID":"6hotzhpidcjljm3u0ud1uqsid","PN":"B. Zivzivadze","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":96.1,"Y":54.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":16,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.313"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-23 19:39:55.012] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":308,"TS":"2025-08-23T15:09:50.514","TID":1,"PID":1,"M":39,"S":19,"PLID":424001,"PLUUID":"adi6l78sdvet408eho4fi4xk9","PN":"Vinicius Souza","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":44.9,"Y":72.4,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["63.9"]},{"I":141,"V":["45"]},{"I":212,"V":["27.29751"]},{"I":213,"V":["5.531935"]},{"I":318,"V":["0.00099625"]}]}}}
[2025-08-23 19:39:59.230] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":309,"TS":"2025-08-23T15:09:54.722","TID":1,"PID":1,"M":39,"S":23,"PLID":522019,"PLUUID":"8ri0md3tr27a1bn10xmfkgsus","PN":"D. Pej\u010dinovi\u0107","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":65.8,"Y":37.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["75.5"]},{"I":141,"V":["7.9"]},{"I":212,"V":["22.74037"]},{"I":213,"V":["5.176784"]},{"I":318,"V":["0.00106153"]}]}}}
[2025-08-23 19:40:01.645] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":310,"TS":"2025-08-23T15:09:58.963","TID":1,"PID":1,"M":39,"S":28,"PLID":430368,"PLUUID":"5asv6uc3a4xxsr9u30kdfc0ve","PN":"A. Skov Olsen","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":0,"X":93.9,"Y":13.6,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["91.8"]},{"I":141,"V":["71.5"]},{"I":212,"V":["39.4337"]},{"I":213,"V":["1.626742"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 19:40:03.024] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":311,"TS":"2025-08-23T15:10:02.675","TID":85,"PID":1,"M":39,"S":31,"PLID":430368,"PLUUID":"5asv6uc3a4xxsr9u30kdfc0ve","PN":"A. Skov Olsen","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":91.8,"Y":71.5,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[]}}}
[2025-08-23 19:40:03.245] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":289,"TS":"2025-08-23T15:10:01.649","TID":12,"PID":1,"M":39,"S":30,"PLID":193494,"PLUUID":"98glpci54ztzmd3yn1kttlvpx","PN":"M. Busch","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":9.5,"Y":30.9,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["9.5"]},{"I":141,"V":["30.9"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-23 19:40:03.627] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":290,"TS":"2025-08-23T15:10:03.48","TID":85,"PID":1,"M":39,"S":32,"PLID":193494,"PLUUID":"98glpci54ztzmd3yn1kttlvpx","PN":"M. Busch","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":-1.2,"Y":3.5,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[]}}}
[2025-08-23 19:40:19.464] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":291,"TS":"2025-08-23T15:10:18.753","TID":7,"PID":1,"M":39,"S":48,"PLID":153635,"PLUUID":"9heh3f6hvyp4sgbu0ft4xfh05","PN":"P. Mainka","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":3.2,"Y":17.4,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 19:40:26.662] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":281,"TS":"2025-08-23T15:04:36.465","TID":13,"PID":1,"M":34,"S":5,"PLID":196243,"PLUUID":"6hotzhpidcjljm3u0ud1uqsid","PN":"B. Zivzivadze","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":96.1,"Y":54.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":16,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["251"]},{"I":368,"V":["1jwi9vwgae6mj2c3idnx02yux"]},{"I":102,"V":["60.3"]},{"I":103,"V":["19.4444444444444"]},{"I":214,"V":["NULL"]},{"I":108,"V":["NULL"]},{"I":321,"V":["0.5412"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["49.2777777777778"]}]}}}
[2025-08-23 19:40:38.082] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":292,"TS":"2025-08-23T15:10:37.778","TID":45,"PID":1,"M":40,"S":7,"PLID":486505,"PLUUID":"bqjrib66m08p1qw8315ljc38q","PN":"J. Sch\u00f6ppner","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":11.6,"Y":14.2,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 19:40:38.500] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":281,"TS":"2025-08-23T15:04:36.465","TID":13,"PID":1,"M":34,"S":5,"PLID":196243,"PLUUID":"6hotzhpidcjljm3u0ud1uqsid","PN":"B. Zivzivadze","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":96.1,"Y":54.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":320,"V":["1"]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":16,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["251"]},{"I":368,"V":["1jwi9vwgae6mj2c3idnx02yux"]},{"I":102,"V":["60.3"]},{"I":103,"V":["19.4444444444444"]},{"I":214,"V":["NULL"]},{"I":108,"V":["NULL"]},{"I":321,"V":["0.5412"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["49.2777777777778"]}]}}}
[2025-08-23 19:40:44.895] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":312,"TS":"2025-08-23T15:10:42.372","TID":1,"PID":1,"M":40,"S":11,"PLID":109219,"PLUUID":"acxwc7xxrtyssiy390t859kgl","PN":"M. Arnold","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":0,"X":99.5,"Y":99.6,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":2,"V":["NULL"]},{"I":6,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":224,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["92.8"]},{"I":141,"V":["45.6"]},{"I":212,"V":["37.38783"]},{"I":213,"V":["4.523098"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 19:40:46.763] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":281,"TS":"2025-08-23T15:04:36.465","TID":13,"PID":1,"M":34,"S":5,"PLID":196243,"PLUUID":"6hotzhpidcjljm3u0ud1uqsid","PN":"B. Zivzivadze","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":96.1,"Y":54.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":320,"V":["1"]},{"I":360,"V":["Checked by GS."]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":16,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["251"]},{"I":368,"V":["1jwi9vwgae6mj2c3idnx02yux"]},{"I":102,"V":["60.3"]},{"I":103,"V":["19.4444444444444"]},{"I":214,"V":["NULL"]},{"I":108,"V":["NULL"]},{"I":321,"V":["0.5412"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["49.2777777777778"]}]}}}
[2025-08-23 19:40:47.112] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":293,"TS":"2025-08-23T15:10:46.899","TID":61,"PID":1,"M":40,"S":16,"PLID":183300,"PLUUID":"5dcemmjwbguvnz7sz0m8uomad","PN":"J. F\u00f6hrenbach","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":8.3,"Y":63,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 19:40:54.109] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":313,"TS":"2025-08-23T15:10:53.10","TID":1,"PID":1,"M":40,"S":22,"PLID":514716,"PLUUID":"2mwe6l0eu1tisri3eu26fx8x6","PN":"K. Fischer","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":0,"X":68.7,"Y":37.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["68.4"]},{"I":141,"V":["52.2"]},{"I":212,"V":["9.797066"]},{"I":213,"V":["1.602954"]}]}}}
[2025-08-23 19:40:55.300] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":294,"TS":"2025-08-23T15:10:48.545","TID":12,"PID":1,"M":40,"S":17,"PLID":505201,"PLUUID":"5bnq6c53ofgo9msqn3vlobpm2","PN":"A. Ibrahimovi\u0107","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":14.4,"Y":69.4,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["41.2"]},{"I":141,"V":["72.6"]},{"I":212,"V":["28.22401"]},{"I":213,"V":["0.07717407"]}]}}}
[2025-08-23 19:40:55.720] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":295,"TS":"2025-08-23T15:10:54.977","TID":1,"PID":1,"M":40,"S":24,"PLID":196243,"PLUUID":"6hotzhpidcjljm3u0ud1uqsid","PN":"B. Zivzivadze","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":34.6,"Y":58.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["55.3"]},{"I":141,"V":["74.9"]},{"I":212,"V":["24.49141"]},{"I":213,"V":["0.4790049"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 19:40:56.720] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":314,"TS":"2025-08-23T15:10:55.762","TID":1,"PID":1,"M":40,"S":25,"PLID":522015,"PLUUID":"diyzb2gwf1zkvqyjc63085eui","PN":"A. Zehnter","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":0,"X":45.9,"Y":27.1,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["57.9"]},{"I":141,"V":["30"]},{"I":212,"V":["12.75338"]},{"I":213,"V":["0.1552485"]}]}}}
[2025-08-23 19:40:56.753] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":296,"TS":"2025-08-23T15:10:56.480","TID":49,"PID":1,"M":40,"S":25,"PLID":584651,"PLUUID":"f46s4bfeipn0k33s0brsu4yl0","PN":"L\u00e9o Scienza","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":41.8,"Y":72.4,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[]}}}
[2025-08-23 19:41:00.985] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":315,"TS":"2025-08-23T15:11:00.674","TID":86,"PID":1,"M":40,"S":29,"PLID":424001,"PLUUID":"adi6l78sdvet408eho4fi4xk9","PN":"Vinicius Souza","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":32.5,"Y":37.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[]}}}
[2025-08-23 19:41:01.326] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":297,"TS":"2025-08-23T15:11:01.57","TID":86,"PID":1,"M":40,"S":30,"PLID":584651,"PLUUID":"f46s4bfeipn0k33s0brsu4yl0","PN":"L\u00e9o Scienza","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":64.7,"Y":60,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[]}}}
[2025-08-23 19:41:05.527] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":316,"TS":"2025-08-23T15:11:05.266","TID":78,"PID":1,"M":40,"S":34,"PLID":424001,"PLUUID":"adi6l78sdvet408eho4fi4xk9","PN":"Vinicius Souza","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":32.5,"Y":37.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[]}}}
[2025-08-23 19:41:06.118] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":281,"TS":"2025-08-23T15:04:36.465","TID":13,"PID":1,"M":34,"S":5,"PLID":196243,"PLUUID":"6hotzhpidcjljm3u0ud1uqsid","PN":"B. Zivzivadze","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":96.1,"Y":54.3,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":142,"V":["NULL"]},{"I":320,"V":["1"]},{"I":360,"V":["Checked by GS."]},{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":16,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["251"]},{"I":368,"V":["1jwi9vwgae6mj2c3idnx02yux"]},{"I":102,"V":["60.3"]},{"I":103,"V":["19.4444444444444"]},{"I":214,"V":["NULL"]},{"I":108,"V":["NULL"]},{"I":321,"V":["0.5412"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["49.2777777777778"]}]}}}
[2025-08-23 19:41:09.936] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":316,"TS":"2025-08-23T15:11:05.266","TID":17,"PID":1,"M":40,"S":34,"PLID":214641,"PLUUID":"bm5w5xsbbflm26pdhmejwgvs9","PN":"M. Jenz","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":32.5,"Y":37.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":31,"V":["NULL"]},{"I":393,"V":["NULL"]},{"I":13,"V":["243"]},{"I":55,"V":["315"]},{"I":368,"V":["8kc89c1brn7ogx95p3vt6ix0u"]}]}}}
[2025-08-23 19:41:39.964] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":298,"TS":"2025-08-23T15:11:38.496","TID":1,"PID":1,"M":41,"S":7,"PLID":204587,"PLUUID":"5q3ft0wiy6lsy937j7nw6msq1","PN":"N. Dorsch","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":58.2,"Y":68.2,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["62.2"]},{"I":141,"V":["63.6"]},{"I":212,"V":["5.23683"]},{"I":213,"V":["5.643045"]},{"I":318,"V":["0.0004681"]}]}}}
[2025-08-23 19:41:40.595] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":299,"TS":"2025-08-23T15:11:39.584","TID":1,"PID":1,"M":41,"S":8,"PLID":505201,"PLUUID":"5bnq6c53ofgo9msqn3vlobpm2","PN":"A. Ibrahimovi\u0107","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":65.1,"Y":62.4,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["89.1"]},{"I":141,"V":["31.2"]},{"I":212,"V":["32.94175"]},{"I":213,"V":["5.58341"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 19:41:41.982] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":317,"TS":"2025-08-23T15:11:40.786","TID":12,"PID":1,"M":41,"S":10,"PLID":522015,"PLUUID":"diyzb2gwf1zkvqyjc63085eui","PN":"A. Zehnter","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":8.5,"Y":69,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23.6"]},{"I":141,"V":["70.6"]},{"I":212,"V":["15.89229"]},{"I":213,"V":["0.06851447"]}]}}}
[2025-08-23 19:41:42.993] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":318,"TS":"2025-08-23T15:11:42.754","TID":49,"PID":1,"M":41,"S":12,"PLID":486206,"PLUUID":"aplc9mad75h1k90o3qla9c7l6","PN":"P. Wimmer","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":24.2,"Y":70.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[]}}}
[2025-08-23 19:41:49.191] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":319,"TS":"2025-08-23T15:11:48.562","TID":3,"PID":1,"M":41,"S":17,"PLID":486206,"PLUUID":"aplc9mad75h1k90o3qla9c7l6","PN":"P. Wimmer","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":0,"X":71.3,"Y":57,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 19:41:50.108] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":300,"TS":"2025-08-23T15:11:49.168","TID":7,"PID":1,"M":41,"S":18,"PLID":505201,"PLUUID":"5bnq6c53ofgo9msqn3vlobpm2","PN":"A. Ibrahimovi\u0107","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":33.2,"Y":36.5,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 19:41:53.206] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":301,"TS":"2025-08-23T15:11:50.400","TID":49,"PID":1,"M":41,"S":19,"PLID":505201,"PLUUID":"5bnq6c53ofgo9msqn3vlobpm2","PN":"A. Ibrahimovi\u0107","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":1,"X":35.6,"Y":29.8,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[]}}}
[2025-08-23 19:41:55.044] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":302,"TS":"2025-08-23T15:11:52.560","TID":1,"PID":1,"M":41,"S":21,"PLID":505201,"PLUUID":"5bnq6c53ofgo9msqn3vlobpm2","PN":"A. Ibrahimovi\u0107","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":45.8,"Y":27,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["74.4"]},{"I":141,"V":["72.4"]},{"I":212,"V":["43.06833"]},{"I":213,"V":["0.7992228"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 19:41:57.990] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":320,"TS":"2025-08-23T15:11:55.26","TID":1,"PID":1,"M":41,"S":24,"PLID":514716,"PLUUID":"2mwe6l0eu1tisri3eu26fx8x6","PN":"K. Fischer","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":27,"Y":32.1,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["33"]},{"I":141,"V":["34.5"]},{"I":212,"V":["6.507951"]},{"I":213,"V":["0.2534758"]},{"I":318,"V":["0.00000602"]}]}}}
[2025-08-23 19:41:58.217] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":321,"TS":"2025-08-23T15:11:57.691","TID":61,"PID":1,"M":41,"S":26,"PLID":430368,"PLUUID":"5asv6uc3a4xxsr9u30kdfc0ve","PN":"A. Skov Olsen","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":33.1,"Y":34.6,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 19:41:58.393] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":303,"TS":"2025-08-23T15:11:58.48","TID":45,"PID":1,"M":41,"S":27,"PLID":241234,"PLUUID":"2o570lgb5c364c395zp1ccqqy","PN":"T. Siersleben","TEAMID":2891,"TUUID":"3xcg7xikgrn2x8oa65sopb2is","O":0,"X":68.6,"Y":64.6,"STAT":{"CPID":1,"SC":"1:1"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 19:41:58.822] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":322,"TS":"2025-08-23T15:11:58.610","TID":49,"PID":1,"M":41,"S":27,"PLID":109219,"PLUUID":"acxwc7xxrtyssiy390t859kgl","PN":"M. Arnold","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":32.4,"Y":37,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[]}}}
[2025-08-23 19:42:01.010] [POEM] {"data":{"OID":2569053,"UUID":"cvxiwe1m7tpfeel02s60xym8k","POEM":{"EVID":323,"TS":"2025-08-23T15:11:59.26","TID":1,"PID":1,"M":41,"S":28,"PLID":109219,"PLUUID":"acxwc7xxrtyssiy390t859kgl","PN":"M. Arnold","TEAMID":172,"TUUID":"a8l3w3n0j99qjlsxj3jnmgkz1","O":1,"X":34,"Y":35.4,"STAT":{"CPID":1,"SC":"1:1"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["34"]},{"I":141,"V":["35.4"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]},{"I":318,"V":["0.00001046"]}]}}}
