[2025-08-17 21:01:28.187] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 21:01:28.910] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 21:01:29.626] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"74h5os2atpg4gkrdbrss9gefo"}}
[2025-08-17 22:40:55.619] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":848,"TS":"2025-08-17T18:02:47.139","TID":13,"PID":2,"M":88,"S":23,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":89.7,"Y":52.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":24,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0845"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":153,"V":["NULL"]}]}}}
[2025-08-17 22:40:56.085] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":852,"TS":"2025-08-17T18:10:52.751","TID":1,"PID":2,"M":96,"S":29,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":8.9,"Y":95.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["44.4"]},{"I":141,"V":["77.4"]},{"I":212,"V":["39.17002"]},{"I":213,"V":["5.970856"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:41:00.021] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":741,"TS":"2025-08-17T18:10:57.80","TID":1,"PID":2,"M":96,"S":33,"PLID":208973,"PLUUID":"a1oi2uvchhnwi4kqw9npdp0q1","PN":"F. Sierralta","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":56.6,"Y":35.9,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["64.6"]},{"I":141,"V":["47.8"]},{"I":212,"V":["11.66364"]},{"I":213,"V":["0.7667246"]},{"I":318,"V":["0.00099228"]}]}}}
[2025-08-17 22:41:00.215] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":742,"TS":"2025-08-17T18:11:00.480","TID":49,"PID":2,"M":96,"S":36,"PLID":544908,"PLUUID":"ykp13dluyk1dwzunv5qj2yhg","PN":"L. Coulibaly","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":63.7,"Y":57.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 22:41:04.014] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":743,"TS":"2025-08-17T18:11:01.208","TID":1,"PID":2,"M":96,"S":37,"PLID":544908,"PLUUID":"ykp13dluyk1dwzunv5qj2yhg","PN":"L. Coulibaly","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":66.1,"Y":63.9,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["67.1"]},{"I":141,"V":["90.8"]},{"I":212,"V":["18.32211"]},{"I":213,"V":["1.513457"]},{"I":318,"V":["0.00046303"]}]}}}
[2025-08-17 22:41:07.107] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":744,"TS":"2025-08-17T18:11:04.505","TID":1,"PID":2,"M":96,"S":40,"PLID":464984,"PLUUID":"cm78w42nflwgvshpnok680mlm","PN":"F. Oppeg\u00e5rd","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":63.4,"Y":96,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.8"]},{"I":141,"V":["67.8"]},{"I":212,"V":["28.12926"]},{"I":213,"V":["3.89169"]},{"I":318,"V":["0.00006892"]}]}}}
[2025-08-17 22:41:08.830] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":745,"TS":"2025-08-17T18:11:07.577","TID":1,"PID":2,"M":96,"S":44,"PLID":584863,"PLUUID":"2173tp0hk6gsx2o46hx4h5mju","PN":"C. Akpa","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":43.8,"Y":67.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["68.0"]},{"I":141,"V":["26.5"]},{"I":212,"V":["37.8732"]},{"I":213,"V":["5.447842"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:41:10.730] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":782,"TS":"2025-08-17T18:02:46.264","TID":13,"PID":2,"M":88,"S":22,"PLID":250182,"PLUUID":"92x4ssmd4sq2upjn0dyws5wq1","PN":"A. Tosin","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":88.7,"Y":49.3,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":320,"V":["1"]},{"I":24,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["780"]},{"I":368,"V":["75uwpxcryy163bp3rwdnx9ulu"]},{"I":102,"V":["83.5294117647059"]},{"I":103,"V":["11.1111111111111"]},{"I":321,"V":["0.072"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":489,"V":["13"]},{"I":153,"V":["NULL"]},{"I":146,"V":["89.9278846153846"]},{"I":147,"V":["50.7222222222222"]},{"I":230,"V":["98.625"]},{"I":231,"V":["49.6388888888889"]}]}}}
[2025-08-17 22:41:10.839] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":848,"TS":"2025-08-17T18:02:47.139","TID":13,"PID":2,"M":88,"S":23,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":89.7,"Y":52.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":24,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["782"]},{"I":368,"V":["epq8cbbg1qaoyt21j3vjg2vus"]},{"I":102,"V":["67.563025210084"]},{"I":103,"V":["6.94444444444444"]},{"I":321,"V":["0.0845"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":153,"V":["NULL"]},{"I":146,"V":["93.8221153846154"]},{"I":147,"V":["58.4861111111111"]},{"I":230,"V":["99.2740384615385"]},{"I":231,"V":["49.6388888888889"]}]}}}
[2025-08-17 22:41:11.621] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":853,"TS":"2025-08-17T18:11:12.79","TID":50,"PID":2,"M":96,"S":48,"PLID":544821,"PLUUID":"6m85ntwegbkk9zkodmxka76dw","PN":"D. Karim","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":29.8,"Y":77,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:41:14.438] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":854,"TS":"2025-08-17T18:11:14.927","TID":49,"PID":2,"M":96,"S":51,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":54.9,"Y":74.9,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 22:41:14.832] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":746,"TS":"2025-08-17T18:11:14.769","TID":7,"PID":2,"M":96,"S":51,"PLID":464984,"PLUUID":"cm78w42nflwgvshpnok680mlm","PN":"F. Oppeg\u00e5rd","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":64.4,"Y":24.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:41:17.276] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":855,"TS":"2025-08-17T18:11:15.39","TID":1,"PID":2,"M":96,"S":51,"PLID":493900,"PLUUID":"e32urdrdkp44zmnt6ptg0k12i","PN":"D. Yongwa","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":54.9,"Y":74.9,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["65.4"]},{"I":141,"V":["30.8"]},{"I":212,"V":["31.95044"]},{"I":213,"V":["5.064698"]},{"I":318,"V":["0.00101391"]}]}}}
[2025-08-17 22:41:17.630] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":856,"TS":"2025-08-17T18:11:17.842","TID":50,"PID":2,"M":96,"S":54,"PLID":250182,"PLUUID":"92x4ssmd4sq2upjn0dyws5wq1","PN":"A. Tosin","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":66.4,"Y":29,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 22:41:18.238] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":747,"TS":"2025-08-17T18:11:17.329","TID":7,"PID":2,"M":96,"S":53,"PLID":464984,"PLUUID":"cm78w42nflwgvshpnok680mlm","PN":"F. Oppeg\u00e5rd","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":27.8,"Y":58.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:41:19.045] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":857,"TS":"2025-08-17T18:11:19.599","TID":45,"PID":2,"M":96,"S":56,"PLID":250182,"PLUUID":"92x4ssmd4sq2upjn0dyws5wq1","PN":"A. Tosin","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":64.1,"Y":35.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:41:21.847] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":858,"TS":"2025-08-17T18:11:22.367","TID":74,"PID":2,"M":96,"S":58,"PLID":107258,"PLUUID":"3hiehiu25aufrc0q9890haqc5","PN":"L. Abergel","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":62.1,"Y":36.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:41:22.245] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":748,"TS":"2025-08-17T18:11:18.17","TID":1,"PID":2,"M":96,"S":54,"PLID":464984,"PLUUID":"cm78w42nflwgvshpnok680mlm","PN":"F. Oppeg\u00e5rd","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":25.7,"Y":60.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.1"]},{"I":141,"V":["55.1"]},{"I":212,"V":["5.121375"]},{"I":213,"V":["5.483704"]},{"I":318,"V":["0.00000499"]}]}}}
[2025-08-17 22:41:22.638] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":749,"TS":"2025-08-17T18:11:19.537","TID":3,"PID":2,"M":96,"S":55,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":29.3,"Y":54.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 22:41:22.838] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":750,"TS":"2025-08-17T18:11:20.113","TID":49,"PID":2,"M":96,"S":56,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":30,"Y":62.3,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 22:41:23.044] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":751,"TS":"2025-08-17T18:11:21.33","TID":1,"PID":2,"M":96,"S":57,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":28,"Y":60.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.2"]},{"I":141,"V":["61.2"]},{"I":212,"V":["2.358533"]},{"I":213,"V":["0.2032162"]}]}}}
[2025-08-17 22:41:24.075] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":859,"TS":"2025-08-17T18:11:24.651","TID":61,"PID":2,"M":97,"S":1,"PLID":250182,"PLUUID":"92x4ssmd4sq2upjn0dyws5wq1","PN":"A. Tosin","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":66.8,"Y":45.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-17 22:41:25.842] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":752,"TS":"2025-08-17T18:11:23.689","TID":1,"PID":2,"M":97,"S":0,"PLID":208973,"PLUUID":"a1oi2uvchhnwi4kqw9npdp0q1","PN":"F. Sierralta","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":27,"Y":48.8,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["72.2"]},{"I":141,"V":["78.3"]},{"I":212,"V":["51.52529"]},{"I":213,"V":["0.3998969"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:41:30.656] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":860,"TS":"2025-08-17T18:11:31.135","TID":49,"PID":2,"M":97,"S":7,"PLID":476401,"PLUUID":"5emz2pmqmy4ksbmmt3krbtzze","PN":"F. Mendy","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":26.5,"Y":28.7,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 22:41:32.479] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":861,"TS":"2025-08-17T18:11:31.216","TID":1,"PID":2,"M":97,"S":7,"PLID":476401,"PLUUID":"5emz2pmqmy4ksbmmt3krbtzze","PN":"F. Mendy","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":26.5,"Y":28.7,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["9.8"]},{"I":141,"V":["45.4"]},{"I":212,"V":["20.89103"]},{"I":213,"V":["2.566893"]},{"I":318,"V":["0.0000007"]}]}}}
[2025-08-17 22:41:39.325] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":862,"TS":"2025-08-17T18:11:32.943","TID":1,"PID":2,"M":97,"S":9,"PLID":194188,"PLUUID":"a065rtv2lfh0rso33dfuah4ut","PN":"B. Kamara","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":9.8,"Y":45.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.5"]},{"I":141,"V":["84.8"]},{"I":212,"V":["34.49959"]},{"I":213,"V":["0.8892334"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00000457"]}]}}}
[2025-08-17 22:41:46.605] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":863,"TS":"2025-08-17T18:11:39.839","TID":1,"PID":2,"M":97,"S":16,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":40.2,"Y":94.5,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.7"]},{"I":141,"V":["73.2"]},{"I":212,"V":["14.94295"]},{"I":213,"V":["4.463904"]},{"I":318,"V":["0.00001405"]}]}}}
[2025-08-17 22:41:47.926] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":782,"TS":"2025-08-17T18:02:46.264","TID":13,"PID":2,"M":88,"S":22,"PLID":250182,"PLUUID":"92x4ssmd4sq2upjn0dyws5wq1","PN":"A. Tosin","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":88.7,"Y":49.3,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":320,"V":["1"]},{"I":360,"V":["both shots and uns touch check by gs "]},{"I":24,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["780"]},{"I":368,"V":["75uwpxcryy163bp3rwdnx9ulu"]},{"I":102,"V":["83.5294117647059"]},{"I":103,"V":["11.1111111111111"]},{"I":321,"V":["0.072"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":489,"V":["13"]},{"I":153,"V":["NULL"]},{"I":146,"V":["89.9278846153846"]},{"I":147,"V":["50.7222222222222"]},{"I":230,"V":["98.625"]},{"I":231,"V":["49.6388888888889"]}]}}}
[2025-08-17 22:41:49.928] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":864,"TS":"2025-08-17T18:11:47.40","TID":1,"PID":2,"M":97,"S":23,"PLID":606371,"PLUUID":"5wsz3usdkj01snq28pzpiwb2s","PN":"A. Avom","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":52.8,"Y":49.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.2"]},{"I":141,"V":["30.2"]},{"I":212,"V":["14.4431"]},{"I":213,"V":["4.293096"]},{"I":318,"V":["0.00008137"]}]}}}
[2025-08-17 22:41:52.144] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":865,"TS":"2025-08-17T18:11:50.368","TID":1,"PID":2,"M":97,"S":26,"PLID":476401,"PLUUID":"5emz2pmqmy4ksbmmt3krbtzze","PN":"F. Mendy","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":52,"Y":29,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":196,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["70.9"]},{"I":141,"V":["89.1"]},{"I":212,"V":["45.43146"]},{"I":213,"V":["1.118745"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 22:41:52.532] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":753,"TS":"2025-08-17T18:11:53.11","TID":8,"PID":2,"M":97,"S":29,"PLID":519343,"PLUUID":"1ho9nox6j8s5cxd1kxjspsrca","PN":"M. Senaya","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":27,"Y":10.4,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-17 22:41:54.140] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":754,"TS":"2025-08-17T18:11:54.682","TID":5,"PID":2,"M":97,"S":31,"PLID":519343,"PLUUID":"1ho9nox6j8s5cxd1kxjspsrca","PN":"M. Senaya","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":38.6,"Y":-1.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 22:42:01.806] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":866,"TS":"2025-08-17T18:11:54.256","TID":5,"PID":2,"M":97,"S":30,"PLID":476401,"PLUUID":"5emz2pmqmy4ksbmmt3krbtzze","PN":"F. Mendy","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":61.5,"Y":101.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 22:42:03.433] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":867,"TS":"2025-08-17T18:12:02.384","TID":1,"PID":2,"M":97,"S":38,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":60.3,"Y":101.6,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["69.1"]},{"I":141,"V":["94.1"]},{"I":212,"V":["10.55403"]},{"I":213,"V":["5.778848"]},{"I":318,"V":["0.00005008"]}]}}}
[2025-08-17 22:42:03.834] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":868,"TS":"2025-08-17T18:12:04.17","TID":1,"PID":2,"M":97,"S":40,"PLID":544821,"PLUUID":"6m85ntwegbkk9zkodmxka76dw","PN":"D. Karim","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":69.2,"Y":94.1,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["62.2"]},{"I":141,"V":["94.5"]},{"I":212,"V":["7.355031"]},{"I":213,"V":["3.104603"]},{"I":318,"V":["0.00015533"]}]}}}
[2025-08-17 22:42:08.442] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":869,"TS":"2025-08-17T18:12:06.769","TID":1,"PID":2,"M":97,"S":43,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":61.7,"Y":94.2,"STAT":{"CPID":2,"SC":"1:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["75.5"]},{"I":141,"V":["76.5"]},{"I":212,"V":["18.83681"]},{"I":213,"V":["5.590037"]},{"I":318,"V":["0.00178212"]}]}}}
