[2025-08-17 18:38:24.217] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 18:38:24.935] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 18:38:25.673] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"12znl0wq9dni0y2j3xb2dsmj8"}}
[2025-08-17 20:23:24.864] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":904,"TS":"2025-08-17T15:53:23.843","TID":1,"PID":2,"M":91,"S":48,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":44.1,"Y":33.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["52.6"]},{"I":141,"V":["18.2"]},{"I":212,"V":["13.81113"]},{"I":213,"V":["5.415007"]},{"I":318,"V":["0.00006758"]}]}}}
[2025-08-17 20:23:28.666] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":582,"TS":"2025-08-17T15:53:15.607","TID":12,"PID":2,"M":91,"S":40,"PLID":489706,"PLUUID":"6784eycsmgf7ac6xujgccvq7e","PN":"J. Devenny","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":14,"Y":96.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["71.9"]},{"I":141,"V":["70.0"]},{"I":212,"V":["63.46768"]},{"I":213,"V":["5.991947"]}]}}}
[2025-08-17 20:23:28.863] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":583,"TS":"2025-08-17T15:53:28.902","TID":45,"PID":2,"M":91,"S":53,"PLID":489706,"PLUUID":"6784eycsmgf7ac6xujgccvq7e","PN":"J. Devenny","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":27.3,"Y":93.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 20:23:30.115] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":905,"TS":"2025-08-17T15:53:25.810","TID":1,"PID":2,"M":91,"S":50,"PLID":482609,"PLUUID":"8jt4vsixxoqp4uvskyfl7k222","PN":"M. Gusto","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":56.1,"Y":17,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["67.2"]},{"I":141,"V":["7.9"]},{"I":212,"V":["13.19585"]},{"I":213,"V":["5.7951"]},{"I":318,"V":["0.00021794"]}]}}}
[2025-08-17 20:23:30.682] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":906,"TS":"2025-08-17T15:53:30.386","TID":1,"PID":2,"M":91,"S":54,"PLID":244851,"PLUUID":"dl10343h8yopcgerzur5samwa","PN":"C. Palmer","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":0,"X":74.9,"Y":14.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["80.2"]},{"I":141,"V":["33.5"]},{"I":212,"V":["13.88041"]},{"I":213,"V":["1.15827"]}]}}}
[2025-08-17 20:23:37.094] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":907,"TS":"2025-08-17T15:53:35.203","TID":1,"PID":2,"M":91,"S":59,"PLID":482609,"PLUUID":"8jt4vsixxoqp4uvskyfl7k222","PN":"M. Gusto","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":63.4,"Y":8.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.5"]},{"I":141,"V":["16.6"]},{"I":212,"V":["19.6438"]},{"I":213,"V":["2.846552"]},{"I":318,"V":["0.00004097"]}]}}}
[2025-08-17 20:23:40.110] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":908,"TS":"2025-08-17T15:53:37.411","TID":1,"PID":2,"M":92,"S":1,"PLID":486672,"PLUUID":"3uc9z96xvain84leorf4ls962","PN":"M. Caicedo","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":44.8,"Y":16.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.7"]},{"I":141,"V":["50.4"]},{"I":212,"V":["22.93548"]},{"I":213,"V":["1.529582"]},{"I":318,"V":["0.00005751"]}]}}}
[2025-08-17 20:23:44.458] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":909,"TS":"2025-08-17T15:53:41.603","TID":1,"PID":2,"M":92,"S":6,"PLID":577016,"PLUUID":"ek4oa7zejocbbgu1l2vdebitw","PN":"J. Acheampong","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":47.4,"Y":58.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["53.4"]},{"I":141,"V":["77.4"]},{"I":212,"V":["14.55779"]},{"I":213,"V":["1.123247"]},{"I":318,"V":["0.00009598"]}]}}}
[2025-08-17 20:23:46.873] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":910,"TS":"2025-08-17T15:53:44.707","TID":1,"PID":2,"M":92,"S":9,"PLID":180736,"PLUUID":"5e2zgfe3ltc6qbnoqdfshqsph","PN":"T. Chalobah","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":55.6,"Y":75.6,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["80.3"]},{"I":141,"V":["70.2"]},{"I":212,"V":["26.19366"]},{"I":213,"V":["6.142535"]},{"I":318,"V":["0.00450098"]}]}}}
[2025-08-17 20:23:47.662] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":911,"TS":"2025-08-17T15:53:46.995","TID":1,"PID":2,"M":92,"S":11,"PLID":463034,"PLUUID":"5jk0wq14a8emikh2vh53aw0ve","PN":"L. Delap","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":81,"Y":70.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["86.1"]},{"I":141,"V":["77.6"]},{"I":212,"V":["7.348269"]},{"I":213,"V":["0.7543116"]},{"I":318,"V":["0.00511048"]}]}}}
[2025-08-17 20:23:49.465] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":584,"TS":"2025-08-17T15:53:32.408","TID":12,"PID":2,"M":91,"S":56,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":23.5,"Y":72.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.7"]},{"I":141,"V":["83.6"]},{"I":212,"V":["13.2211"]},{"I":213,"V":["0.6265274"]}]}}}
[2025-08-17 20:23:49.865] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":912,"TS":"2025-08-17T15:53:47.939","TID":1,"PID":2,"M":92,"S":12,"PLID":179268,"PLUUID":"7c2wnewpcf1idj6ghj6gu0wyd","PN":"Marc Cucurella","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":86.6,"Y":76.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["86.1"]},{"I":141,"V":["45.8"]},{"I":212,"V":["20.67867"]},{"I":213,"V":["4.686998"]},{"I":318,"V":["0.06029147"]}]}}}
[2025-08-17 20:23:50.091] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":913,"TS":"2025-08-17T15:53:49.443","TID":39,"PID":2,"M":92,"S":13,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":86.3,"Y":45.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":252,"V":["NULL"]}]}}}
[2025-08-17 20:23:51.117] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":585,"TS":"2025-08-17T15:53:49.799","TID":5,"PID":2,"M":92,"S":14,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":-0.5,"Y":45,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-17 20:23:51.734] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":914,"TS":"2025-08-17T15:53:52.35","TID":5,"PID":2,"M":92,"S":16,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":0,"X":101.2,"Y":46.1,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-17 20:23:53.337] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":913,"TS":"2025-08-17T15:53:49.443","TID":13,"PID":2,"M":92,"S":13,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":86.3,"Y":45.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0644"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-17 20:24:00.091] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":913,"TS":"2025-08-17T15:53:49.443","TID":13,"PID":2,"M":92,"S":13,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":86.3,"Y":45.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":74,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["912"]},{"I":368,"V":["3an2n1jmfv9wpqt0v06w3bye6"]},{"I":102,"V":["48.7394957983193"]},{"I":103,"V":["86.1111111111111"]},{"I":214,"V":["NULL"]},{"I":321,"V":["0.2627"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["48.0138888888889"]}]}}}
[2025-08-17 20:24:04.966] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":913,"TS":"2025-08-17T15:53:49.443","TID":13,"PID":2,"M":92,"S":13,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":86.3,"Y":45.8,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":74,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["912"]},{"I":368,"V":["3an2n1jmfv9wpqt0v06w3bye6"]},{"I":102,"V":["48.7394957983193"]},{"I":103,"V":["86.1111111111111"]},{"I":214,"V":["NULL"]},{"I":321,"V":["0.2627"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["48.0138888888889"]}]}}}
[2025-08-17 20:24:14.157] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":913,"TS":"2025-08-17T15:53:49.443","TID":13,"PID":2,"M":92,"S":13,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":85.9,"Y":49.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":74,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["912"]},{"I":368,"V":["3an2n1jmfv9wpqt0v06w3bye6"]},{"I":102,"V":["48.7394957983193"]},{"I":103,"V":["86.1111111111111"]},{"I":214,"V":["NULL"]},{"I":321,"V":["0.263"]},{"I":328,"V":["NULL"]},{"I":327,"V":["1"]},{"I":326,"V":["1"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["48.0138888888889"]}]}}}
[2025-08-17 20:24:30.588] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":586,"TS":"2025-08-17T15:54:29.463","TID":1,"PID":2,"M":92,"S":53,"PLID":172649,"PLUUID":"5z8ycnd0smdkumi5fgtzf7c9h","PN":"D. Henderson","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":5.2,"Y":46.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["63.1"]},{"I":141,"V":["71.0"]},{"I":212,"V":["63.09062"]},{"I":213,"V":["0.270588"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00014626"]},{"I":74,"V":["NULL"]}]}}}
[2025-08-17 20:24:30.841] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":915,"TS":"2025-08-17T15:54:30.771","TID":44,"PID":2,"M":92,"S":55,"PLID":577016,"PLUUID":"ek4oa7zejocbbgu1l2vdebitw","PN":"J. Acheampong","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":33,"Y":34.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 20:24:31.000] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":587,"TS":"2025-08-17T15:54:30.950","TID":44,"PID":2,"M":92,"S":55,"PLID":231747,"PLUUID":"djgqihf08sxqh0zt2xe2xzv1l","PN":"J. Mateta","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":63.1,"Y":71,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 20:24:32.410] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":916,"TS":"2025-08-17T15:54:31.187","TID":1,"PID":2,"M":92,"S":55,"PLID":577016,"PLUUID":"ek4oa7zejocbbgu1l2vdebitw","PN":"J. Acheampong","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":32.7,"Y":38,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["36.2"]},{"I":141,"V":["58.1"]},{"I":212,"V":["14.15344"]},{"I":213,"V":["1.308132"]},{"I":318,"V":["0.00000951"]}]}}}
[2025-08-17 20:24:33.385] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":917,"TS":"2025-08-17T15:54:32.771","TID":1,"PID":2,"M":92,"S":57,"PLID":179268,"PLUUID":"7c2wnewpcf1idj6ghj6gu0wyd","PN":"Marc Cucurella","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":36.3,"Y":57.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["52.9"]},{"I":141,"V":["34.3"]},{"I":212,"V":["23.41825"]},{"I":213,"V":["5.551862"]},{"I":318,"V":["0.00011135"]}]}}}
[2025-08-17 20:24:33.680] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":918,"TS":"2025-08-17T15:54:33.683","TID":49,"PID":2,"M":92,"S":58,"PLID":463034,"PLUUID":"5jk0wq14a8emikh2vh53aw0ve","PN":"L. Delap","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":53,"Y":34.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-17 20:24:38.038] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":588,"TS":"2025-08-17T15:54:38.391","TID":45,"PID":2,"M":93,"S":2,"PLID":244723,"PLUUID":"6dqnwhx0eglxhelidxg0dphm2","PN":"T. Mitchell","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":30.4,"Y":91.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 20:24:39.026] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":919,"TS":"2025-08-17T15:54:34.531","TID":1,"PID":2,"M":92,"S":59,"PLID":463034,"PLUUID":"5jk0wq14a8emikh2vh53aw0ve","PN":"L. Delap","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":55.3,"Y":27.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["70.3"]},{"I":141,"V":["8"]},{"I":212,"V":["20.67644"]},{"I":213,"V":["5.578378"]},{"I":318,"V":["0.0003462"]}]}}}
[2025-08-17 20:24:42.302] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":920,"TS":"2025-08-17T15:54:39.267","TID":3,"PID":2,"M":93,"S":3,"PLID":624773,"PLUUID":"8ezfdv6lgv4gz8kogxvvn1rtg","PN":"Est\u00eav\u00e3o","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":71.8,"Y":16.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 20:24:43.648] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":921,"TS":"2025-08-17T15:54:42.530","TID":1,"PID":2,"M":93,"S":7,"PLID":624773,"PLUUID":"8ezfdv6lgv4gz8kogxvvn1rtg","PN":"Est\u00eav\u00e3o","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":71.4,"Y":43.7,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["72.2"]},{"I":141,"V":["75.2"]},{"I":212,"V":["21.43646"]},{"I":213,"V":["1.531601"]},{"I":318,"V":["0.00195907"]}]}}}
[2025-08-17 20:24:48.493] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":922,"TS":"2025-08-17T15:54:44.19","TID":1,"PID":2,"M":93,"S":8,"PLID":244851,"PLUUID":"dl10343h8yopcgerzur5samwa","PN":"C. Palmer","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":72.3,"Y":75.2,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["75.5"]},{"I":141,"V":["96.6"]},{"I":212,"V":["14.93487"]},{"I":213,"V":["1.343877"]},{"I":318,"V":["0.00048307"]}]}}}
[2025-08-17 20:24:54.318] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":589,"TS":"2025-08-17T15:54:54.534","TID":63,"PID":2,"M":93,"S":19,"PLID":172649,"PLUUID":"5z8ycnd0smdkumi5fgtzf7c9h","PN":"D. Henderson","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":0,"X":2.6,"Y":48.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":173,"V":["NULL"]},{"I":178,"V":["NULL"]},{"I":182,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-17 20:24:54.555] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":923,"TS":"2025-08-17T15:54:48.803","TID":1,"PID":2,"M":93,"S":13,"PLID":247632,"PLUUID":"6psklvi66inwws7buzf16yjft","PN":"Pedro Neto","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":72.5,"Y":75.9,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["90.7"]},{"I":141,"V":["43.9"]},{"I":212,"V":["28.96014"]},{"I":213,"V":["5.433038"]},{"I":318,"V":["0.07246213"]}]}}}
[2025-08-17 20:24:54.956] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":924,"TS":"2025-08-17T15:54:53.107","TID":39,"PID":2,"M":93,"S":17,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":89.6,"Y":46.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":249,"V":["NULL"]}]}}}
[2025-08-17 20:24:55.162] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":590,"TS":"2025-08-17T15:54:55.559","TID":49,"PID":2,"M":93,"S":20,"PLID":172649,"PLUUID":"5z8ycnd0smdkumi5fgtzf7c9h","PN":"D. Henderson","TEAMID":31,"TUUID":"1c8m2ko0wxq1asfkuykurdr0y","O":1,"X":2.6,"Y":48.5,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-17 20:24:56.183] [POEM] {"data":{"OID":2561902,"UUID":"12znl0wq9dni0y2j3xb2dsmj8","POEM":{"EVID":924,"TS":"2025-08-17T15:54:53.107","TID":15,"PID":2,"M":93,"S":17,"PLID":532605,"PLUUID":"39ccv9t7ydrrcwd1es1xu2e50","PN":"Andrey Santos","TEAMID":8,"TUUID":"9q0arba2kbnywth8bkxlhgmdr","O":1,"X":89.6,"Y":46.3,"STAT":{"CPID":2,"SC":"0:0","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0592"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
