[2025-08-16 14:35:49.601] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-16 14:35:50.394] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-16 14:35:51.157] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"6ncygvluu6ppschsugz9odnv8"}}
[2025-08-16 16:27:27.212] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":753,"TS":"2025-08-16T11:57:25.835","TID":1,"PID":2,"M":95,"S":6,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":62.7,"Y":79,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["62.3"]},{"I":141,"V":["69.1"]},{"I":212,"V":["6.745089"]},{"I":213,"V":["4.650081"]},{"I":318,"V":["0.0004956"]}]}}}
[2025-08-16 16:27:29.145] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":754,"TS":"2025-08-16T11:57:27.707","TID":1,"PID":2,"M":95,"S":8,"PLID":155024,"PLUUID":"csjbkeap1bil8w426v7p0f0lx","PN":"H. Akino","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":64.3,"Y":70.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["75.8"]},{"I":141,"V":["72.3"]},{"I":212,"V":["12.15915"]},{"I":213,"V":["0.1177141"]},{"I":318,"V":["0.00276863"]}]}}}
[2025-08-16 16:27:31.005] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":755,"TS":"2025-08-16T11:57:29.723","TID":1,"PID":2,"M":95,"S":10,"PLID":567068,"PLUUID":"3ojz6d62f3qx6flth3v181pbe","PN":"T. Miki","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":75.8,"Y":72.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["88.5"]},{"I":141,"V":["67.8"]},{"I":212,"V":["13.68159"]},{"I":213,"V":["6.057619"]}]}}}
[2025-08-16 16:27:31.405] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":956,"TS":"2025-08-16T11:57:31.783","TID":8,"PID":2,"M":95,"S":12,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":12.5,"Y":32.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-16 16:27:35.673] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":957,"TS":"2025-08-16T11:57:33.317","TID":12,"PID":2,"M":95,"S":14,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":13.4,"Y":31.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.6"]},{"I":141,"V":["25.3"]},{"I":212,"V":["21.62496"]},{"I":213,"V":["6.086969"]}]}}}
[2025-08-16 16:27:39.397] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":756,"TS":"2025-08-16T11:57:36.812","TID":1,"PID":2,"M":95,"S":17,"PLID":155024,"PLUUID":"csjbkeap1bil8w426v7p0f0lx","PN":"H. Akino","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":64.8,"Y":68.4,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["60.8"]},{"I":141,"V":["28.5"]},{"I":212,"V":["27.45515"]},{"I":213,"V":["4.558809"]},{"I":318,"V":["0.00063128"]}]}}}
[2025-08-16 16:27:46.119] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":757,"TS":"2025-08-16T11:57:39.964","TID":1,"PID":2,"M":95,"S":20,"PLID":647321,"PLUUID":"cbtyj7mpxgc9p6i76lg0vz5lg","PN":"Y. Hashimoto","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":62.7,"Y":27.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["72.7"]},{"I":141,"V":["5.9"]},{"I":212,"V":["17.83455"]},{"I":213,"V":["5.341894"]},{"I":318,"V":["0.00050121"]}]}}}
[2025-08-16 16:27:46.388] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":758,"TS":"2025-08-16T11:57:45.355","TID":39,"PID":2,"M":95,"S":26,"PLID":502378,"PLUUID":"74nsqkyskico0dzgtxjheka5m","PN":"K. Konno","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":76.7,"Y":27.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":252,"V":["NULL"]}]}}}
[2025-08-16 16:27:47.480] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":759,"TS":"2025-08-16T11:57:47.950","TID":5,"PID":2,"M":95,"S":28,"PLID":502378,"PLUUID":"74nsqkyskico0dzgtxjheka5m","PN":"K. Konno","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":101,"Y":62,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-16 16:27:47.918] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":958,"TS":"2025-08-16T11:57:47.934","TID":5,"PID":2,"M":95,"S":28,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":-0.3,"Y":41,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-16 16:27:49.512] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":758,"TS":"2025-08-16T11:57:45.355","TID":13,"PID":2,"M":95,"S":26,"PLID":502378,"PLUUID":"74nsqkyskico0dzgtxjheka5m","PN":"K. Konno","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":76.7,"Y":27.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0281"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-16 16:27:56.779] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":758,"TS":"2025-08-16T11:57:45.355","TID":13,"PID":2,"M":95,"S":26,"PLID":502378,"PLUUID":"74nsqkyskico0dzgtxjheka5m","PN":"K. Konno","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":76.7,"Y":27.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":72,"V":["NULL"]},{"I":121,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":73,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["757"]},{"I":368,"V":["65zx1rt14uywlzag24k8j10kn"]},{"I":102,"V":["59.7"]},{"I":103,"V":["19.4444444444444"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0281"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":230,"V":["1.11538461538462"]},{"I":231,"V":["50.9027777777778"]}]}}}
[2025-08-16 16:28:11.438] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":959,"TS":"2025-08-16T11:58:07.181","TID":1,"PID":2,"M":95,"S":47,"PLID":530015,"PLUUID":"8i7aw5yhze1xiw2d2g5wax91w","PN":"T. Hayakawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":5,"Y":46.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["74.1"]},{"I":141,"V":["24.9"]},{"I":212,"V":["73.9733"]},{"I":213,"V":["6.087049"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.0004657"]},{"I":74,"V":["NULL"]}]}}}
[2025-08-16 16:28:11.640] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":960,"TS":"2025-08-16T11:58:11.862","TID":44,"PID":2,"M":95,"S":52,"PLID":502527,"PLUUID":"bqrfxy265rurcjw7c5swwjl9m","PN":"Y. Matsumura","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":74.1,"Y":24.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 16:28:12.434] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":760,"TS":"2025-08-16T11:58:12.620","TID":44,"PID":2,"M":95,"S":53,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":21.8,"Y":72.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 16:28:12.448] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":961,"TS":"2025-08-16T11:58:12.995","TID":61,"PID":2,"M":95,"S":53,"PLID":248050,"PLUUID":"412cup9h8jkgivwiroq8mpfjd","PN":"K. Chinen","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":67.5,"Y":31,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-16 16:28:13.635] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":761,"TS":"2025-08-16T11:58:12.891","TID":12,"PID":2,"M":95,"S":53,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":21.8,"Y":72.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.6"]},{"I":141,"V":["60.8"]},{"I":212,"V":["12.10496"]},{"I":213,"V":["5.580832"]}]}}}
[2025-08-16 16:28:19.990] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":962,"TS":"2025-08-16T11:58:17.905","TID":1,"PID":2,"M":95,"S":58,"PLID":106572,"PLUUID":"7q6m9kh79u477neouw0z7xt5h","PN":"\u00c9lber","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":61.5,"Y":63.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["84.3"]},{"I":141,"V":["24.6"]},{"I":212,"V":["35.57605"]},{"I":213,"V":["5.450544"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-16 16:28:20.196] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":762,"TS":"2025-08-16T11:58:14.924","TID":12,"PID":2,"M":95,"S":55,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":22.7,"Y":67.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.7"]},{"I":141,"V":["24.1"]},{"I":212,"V":["32.76292"]},{"I":213,"V":["5.142124"]}]}}}
[2025-08-16 16:28:20.400] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":763,"TS":"2025-08-16T11:58:20.684","TID":12,"PID":2,"M":96,"S":1,"PLID":423608,"PLUUID":"ddf07flibb0j2s97fwmnuau3t","PN":"Y. Iwasaki","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":12.6,"Y":80.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["12.6"]},{"I":141,"V":["80.9"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-16 16:28:24.170] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":764,"TS":"2025-08-16T11:58:22.652","TID":1,"PID":2,"M":96,"S":3,"PLID":567068,"PLUUID":"3ojz6d62f3qx6flth3v181pbe","PN":"T. Miki","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":27.4,"Y":72.4,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["8.7"]},{"I":141,"V":["76.1"]},{"I":212,"V":["19.79554"]},{"I":213,"V":["3.014149"]},{"I":318,"V":["0.0000005"]}]}}}
[2025-08-16 16:28:24.377] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":765,"TS":"2025-08-16T11:58:24.604","TID":49,"PID":2,"M":96,"S":5,"PLID":423608,"PLUUID":"ddf07flibb0j2s97fwmnuau3t","PN":"Y. Iwasaki","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":8.7,"Y":76.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[]}}}
[2025-08-16 16:28:28.130] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":766,"TS":"2025-08-16T11:58:24.860","TID":1,"PID":2,"M":96,"S":5,"PLID":423608,"PLUUID":"ddf07flibb0j2s97fwmnuau3t","PN":"Y. Iwasaki","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":8.7,"Y":76.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["63.0"]},{"I":141,"V":["66.6"]},{"I":212,"V":["57.3798"]},{"I":213,"V":["6.170363"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00045732"]}]}}}
[2025-08-16 16:28:28.140] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":963,"TS":"2025-08-16T11:58:28.542","TID":44,"PID":2,"M":96,"S":9,"PLID":158234,"PLUUID":"cqjhp31uh46s2jfedo48h86ol","PN":"N. Ueda","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":37.6,"Y":28.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 16:28:28.983] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":767,"TS":"2025-08-16T11:58:28.556","TID":44,"PID":2,"M":96,"S":9,"PLID":53448,"PLUUID":"1xnz11whvodane2pc9dj1jphx","PN":"Wellington Tanque","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":63,"Y":66.6,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 16:28:30.464] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":768,"TS":"2025-08-16T11:58:29.500","TID":1,"PID":2,"M":96,"S":10,"PLID":53448,"PLUUID":"1xnz11whvodane2pc9dj1jphx","PN":"Wellington Tanque","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":63,"Y":66.6,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["60.3"]},{"I":141,"V":["40.1"]},{"I":212,"V":["18.24165"]},{"I":213,"V":["4.556343"]}]}}}
[2025-08-16 16:28:30.870] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":964,"TS":"2025-08-16T11:58:31.318","TID":49,"PID":2,"M":96,"S":12,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":37.6,"Y":64.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[]}}}
[2025-08-16 16:28:32.872] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":965,"TS":"2025-08-16T11:58:31.572","TID":1,"PID":2,"M":96,"S":12,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":37.7,"Y":64.6,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.9"]},{"I":141,"V":["78.8"]},{"I":212,"V":["10.22389"]},{"I":213,"V":["1.235931"]},{"I":318,"V":["0.00001973"]}]}}}
[2025-08-16 16:28:36.051] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":966,"TS":"2025-08-16T11:58:33.375","TID":1,"PID":2,"M":96,"S":14,"PLID":216504,"PLUUID":"3yolt0tc40fjqupa2ea4epka1","PN":"R. Ogawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":41.3,"Y":77.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.6"]},{"I":141,"V":["70.3"]},{"I":212,"V":["7.732467"]},{"I":213,"V":["3.82724"]},{"I":318,"V":["0.00001265"]}]}}}
[2025-08-16 16:28:39.348] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":967,"TS":"2025-08-16T11:58:36.463","TID":1,"PID":2,"M":96,"S":17,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":37.2,"Y":65.1,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.2"]},{"I":141,"V":["31.3"]},{"I":212,"V":["23.00797"]},{"I":213,"V":["4.666737"]},{"I":318,"V":["0.00001749"]}]}}}
[2025-08-16 16:28:41.174] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":968,"TS":"2025-08-16T11:58:39.798","TID":1,"PID":2,"M":96,"S":20,"PLID":158234,"PLUUID":"cqjhp31uh46s2jfedo48h86ol","PN":"N. Ueda","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":39.5,"Y":25.9,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["55.6"]},{"I":141,"V":["12.2"]},{"I":212,"V":["19.30199"]},{"I":213,"V":["5.779514"]},{"I":318,"V":["0.00008743"]}]}}}
[2025-08-16 16:28:43.877] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":969,"TS":"2025-08-16T11:58:41.701","TID":1,"PID":2,"M":96,"S":22,"PLID":213788,"PLUUID":"51xel26o3uzvjdbcywcunmu3t","PN":"Y. Suzuki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":55.6,"Y":12.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["65.6"]},{"I":141,"V":["3.1"]},{"I":212,"V":["12.18775"]},{"I":213,"V":["5.750646"]},{"I":318,"V":["0.00016299"]}]}}}
[2025-08-16 16:28:47.501] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":970,"TS":"2025-08-16T11:58:44.436","TID":1,"PID":2,"M":96,"S":25,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":61.9,"Y":4.3,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["42.9"]},{"I":141,"V":["10.7"]},{"I":212,"V":["20.41917"]},{"I":213,"V":["2.926812"]},{"I":318,"V":["0.00002946"]}]}}}
[2025-08-16 16:28:50.491] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":971,"TS":"2025-08-16T11:58:48.34","TID":1,"PID":2,"M":96,"S":28,"PLID":158234,"PLUUID":"cqjhp31uh46s2jfedo48h86ol","PN":"N. Ueda","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":46.8,"Y":17,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.7"]},{"I":141,"V":["52.8"]},{"I":212,"V":["24.56065"]},{"I":213,"V":["1.703717"]},{"I":318,"V":["0.00005897"]}]}}}
[2025-08-16 16:28:54.759] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":972,"TS":"2025-08-16T11:58:51.56","TID":1,"PID":2,"M":96,"S":31,"PLID":477590,"PLUUID":"1aibcbtl21102upaj529kf8tm","PN":"Kim Tae-Hyeon","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":46.1,"Y":58.2,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["62.2"]},{"I":141,"V":["97.2"]},{"I":212,"V":["31.44979"]},{"I":213,"V":["1.003299"]},{"I":318,"V":["0.0001583"]}]}}}
[2025-08-16 16:29:01.027] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":973,"TS":"2025-08-16T11:58:55.327","TID":1,"PID":2,"M":96,"S":36,"PLID":216504,"PLUUID":"3yolt0tc40fjqupa2ea4epka1","PN":"R. Ogawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":61.5,"Y":94.5,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["65.5"]},{"I":141,"V":["85.4"]},{"I":212,"V":["7.478726"]},{"I":213,"V":["5.308699"]},{"I":318,"V":["0.00029918"]}]}}}
[2025-08-16 16:29:03.608] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":974,"TS":"2025-08-16T11:59:01.589","TID":1,"PID":2,"M":96,"S":42,"PLID":106572,"PLUUID":"7q6m9kh79u477neouw0z7xt5h","PN":"\u00c9lber","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":62.7,"Y":45.7,"STAT":{"CPID":2,"SC":"1:1","PSTAT":[{"PID":1,"SC":"0:0"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["73.3"]},{"I":141,"V":["11.7"]},{"I":212,"V":["25.65953"]},{"I":213,"V":["5.161047"]},{"I":318,"V":["0.00098154"]}]}}}
