[2025-08-17 18:43:32.400] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 18:43:33.120] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 18:43:33.837] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"74zpn9q4fwxv9jgn3a7ijslck"}}
[2025-08-17 20:13:05.650] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":670,"TS":"2025-08-17T15:42:55.283","TID":43,"PID":2,"M":80,"S":48,"PLID":44346,"PLUUID":"5awkzgwwh48prwgvxwewuc5hx","PN":"O. Giroud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":46,"Y":55.0999984741211,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":[null]},{"I":233,"V":["658"]},{"I":372,"V":["5f8klvwoomyj9dv750wdekqlq"]},{"I":144,"V":["44"]}]}}}
[2025-08-17 20:13:09.249] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":658,"TS":"2025-08-17T15:42:55.282","TID":43,"PID":2,"M":80,"S":48,"PLID":162316,"PLUUID":"7xd54eb65lg7zldvnyd58bq39","PN":"B. Chardonnet","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":53.3,"Y":44.6,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":[null]},{"I":144,"V":["44"]}]}}}
[2025-08-17 20:13:09.654] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":659,"TS":"2025-08-17T15:42:55.821","TID":43,"PID":2,"M":80,"S":49,"PLID":162316,"PLUUID":"7xd54eb65lg7zldvnyd58bq39","PN":"B. Chardonnet","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":54.1,"Y":45.1,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":3,"V":[null]},{"I":56,"V":["Center"]},{"I":140,"V":["55.7"]},{"I":141,"V":["44.6"]},{"I":212,"V":["1.714059"]},{"I":213,"V":["6.083501"]},{"I":144,"V":["1"]}]}}}
[2025-08-17 20:13:10.469] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":662,"TS":"2025-08-17T15:43:07.709","TID":1,"PID":2,"M":81,"S":0,"PLID":212325,"PLUUID":"dl4e5ojyhccj6w0vgksfzvmxh","PN":"P. Lees-Melou","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":45.1,"Y":43.7,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":5,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":241,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["72.3"]},{"I":141,"V":["93.5"]},{"I":212,"V":["44.29948"]},{"I":213,"V":["0.8701619"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.0002782"]}]}}}
[2025-08-17 20:13:17.858] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":663,"TS":"2025-08-17T15:43:14.670","TID":1,"PID":2,"M":81,"S":7,"PLID":430510,"PLUUID":"bj37ny1s1gbbe4wrgyz1wag9h","PN":"Mama Bald\u00e9","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":81.8,"Y":96.5,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["71.3"]},{"I":141,"V":["78.3"]},{"I":212,"V":["16.57456"]},{"I":213,"V":["3.984659"]},{"I":318,"V":["0.00124596"]}]}}}
[2025-08-17 20:13:19.916] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":664,"TS":"2025-08-17T15:43:18.253","TID":1,"PID":2,"M":81,"S":11,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":75.1,"Y":78,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["92.7"]},{"I":141,"V":["37.1"]},{"I":212,"V":["33.39188"]},{"I":213,"V":["5.298863"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 20:13:25.469] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":673,"TS":"2025-08-17T15:43:25.731","TID":55,"PID":2,"M":81,"S":18,"PLID":512253,"PLUUID":"avk0vktquq3oum9w6dyodlz6y","PN":"Alexsandro Ribeiro","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":10.2,"Y":61,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 20:13:32.886] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":674,"TS":"2025-08-17T15:43:32.147","TID":1,"PID":2,"M":81,"S":25,"PLID":512253,"PLUUID":"avk0vktquq3oum9w6dyodlz6y","PN":"Alexsandro Ribeiro","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":10.9,"Y":71.8,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":241,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["6.5"]},{"I":141,"V":["50.5"]},{"I":212,"V":["15.20298"]},{"I":213,"V":["4.403618"]},{"I":318,"V":["0.00000038"]}]}}}
[2025-08-17 20:13:36.319] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":675,"TS":"2025-08-17T15:43:33.187","TID":1,"PID":2,"M":81,"S":26,"PLID":424992,"PLUUID":"eaf4b3le808xp7j4rejomxf55","PN":"B. \u00d6zer","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":6.5,"Y":50.5,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["8.3"]},{"I":141,"V":["21.9"]},{"I":212,"V":["19.53962"]},{"I":213,"V":["4.809267"]},{"I":318,"V":["0.00000031"]}]}}}
[2025-08-17 20:13:37.683] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":676,"TS":"2025-08-17T15:43:36.675","TID":1,"PID":2,"M":81,"S":29,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":8.3,"Y":21.9,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19"]},{"I":141,"V":["39.8"]},{"I":212,"V":["16.5645"]},{"I":213,"V":["0.8254076"]},{"I":318,"V":["0.00000121"]}]}}}
[2025-08-17 20:13:40.452] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":677,"TS":"2025-08-17T15:43:37.939","TID":1,"PID":2,"M":81,"S":31,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":18.7,"Y":39.9,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["12"]},{"I":141,"V":["63.7"]},{"I":212,"V":["17.6469"]},{"I":213,"V":["1.980845"]},{"I":318,"V":["0.0000007"]}]}}}
[2025-08-17 20:13:41.306] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":665,"TS":"2025-08-17T15:43:41.332","TID":44,"PID":2,"M":81,"S":34,"PLID":162316,"PLUUID":"7xd54eb65lg7zldvnyd58bq39","PN":"B. Chardonnet","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":54.1,"Y":48.1,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 20:13:42.896] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":678,"TS":"2025-08-17T15:43:40.723","TID":1,"PID":2,"M":81,"S":33,"PLID":512253,"PLUUID":"avk0vktquq3oum9w6dyodlz6y","PN":"Alexsandro Ribeiro","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":19.5,"Y":67.4,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.9"]},{"I":141,"V":["96.1"]},{"I":212,"V":["24.68782"]},{"I":213,"V":["0.9116431"]},{"I":318,"V":["0.00000484"]}]}}}
[2025-08-17 20:13:53.981] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":679,"TS":"2025-08-17T15:43:43.235","TID":1,"PID":2,"M":81,"S":36,"PLID":578618,"PLUUID":"37fbext4j0oziatkx4n8paiok","PN":"V. Burlet","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":32.8,"Y":94.6,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["24.9"]},{"I":141,"V":["74.3"]},{"I":212,"V":["16.10458"]},{"I":213,"V":["4.171299"]},{"I":318,"V":["0.00000313"]}]}}}
[2025-08-17 20:13:57.591] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":680,"TS":"2025-08-17T15:43:54.323","TID":1,"PID":2,"M":81,"S":47,"PLID":512253,"PLUUID":"avk0vktquq3oum9w6dyodlz6y","PN":"Alexsandro Ribeiro","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":37.5,"Y":68.2,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.5"]},{"I":141,"V":["41.3"]},{"I":212,"V":["19.71344"]},{"I":213,"V":["4.330319"]},{"I":318,"V":["0.0000096"]}]}}}
[2025-08-17 20:13:59.794] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":681,"TS":"2025-08-17T15:43:57.890","TID":1,"PID":2,"M":81,"S":51,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":34.6,"Y":36.3,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["54.4"]},{"I":141,"V":["6.6"]},{"I":212,"V":["28.98452"]},{"I":213,"V":["5.512279"]},{"I":318,"V":["0.00006794"]}]}}}
[2025-08-17 20:14:00.007] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":682,"TS":"2025-08-17T15:44:00.67","TID":1,"PID":2,"M":81,"S":53,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":54.4,"Y":6.7,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["57.1"]},{"I":141,"V":["10.3"]},{"I":212,"V":["3.745655"]},{"I":213,"V":["0.712275"]}]}}}
[2025-08-17 20:14:01.984] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":666,"TS":"2025-08-17T15:44:02.254","TID":49,"PID":2,"M":81,"S":55,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":37,"Y":91.2,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[]}}}
[2025-08-17 20:14:08.227] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":667,"TS":"2025-08-17T15:44:06.622","TID":1,"PID":2,"M":81,"S":59,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":33.7,"Y":87.5,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23.4"]},{"I":141,"V":["78.6"]},{"I":212,"V":["12.39318"]},{"I":213,"V":["3.651771"]},{"I":318,"V":["0.00000243"]}]}}}
[2025-08-17 20:14:11.408] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":668,"TS":"2025-08-17T15:44:08.590","TID":1,"PID":2,"M":82,"S":1,"PLID":544830,"PLUUID":"boeam163ur1t3ifq01px99xwp","PN":"J. Le Cardinal","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":23.9,"Y":78.6,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["56.8"]},{"I":141,"V":["75.8"]},{"I":212,"V":["34.59743"]},{"I":213,"V":["6.228125"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00014994"]}]}}}
[2025-08-17 20:14:12.004] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":669,"TS":"2025-08-17T15:44:11.765","TID":1,"PID":2,"M":82,"S":4,"PLID":168539,"PLUUID":"am0pcyvtaws1i69jt09dgnsnp","PN":"L. Ajorque","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":57,"Y":76.1,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["54.8"]},{"I":141,"V":["94.7"]},{"I":212,"V":["12.85722"]},{"I":213,"V":["1.751443"]},{"I":318,"V":["0.00007861"]}]}}}
[2025-08-17 20:14:18.015] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":670,"TS":"2025-08-17T15:44:16.76","TID":1,"PID":2,"M":82,"S":9,"PLID":430510,"PLUUID":"bj37ny1s1gbbe4wrgyz1wag9h","PN":"Mama Bald\u00e9","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":41.9,"Y":93.2,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["34.8"]},{"I":141,"V":["92.7"]},{"I":212,"V":["7.462749"]},{"I":213,"V":["3.187168"]},{"I":318,"V":["0.00000627"]}]}}}
[2025-08-17 20:14:20.212] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":671,"TS":"2025-08-17T15:44:18.316","TID":1,"PID":2,"M":82,"S":11,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":35.4,"Y":91.7,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["53.0"]},{"I":141,"V":["79.8"]},{"I":212,"V":["20.17402"]},{"I":213,"V":["5.870457"]},{"I":318,"V":["0.00007812"]}]}}}
[2025-08-17 20:14:21.950] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":672,"TS":"2025-08-17T15:44:20.460","TID":1,"PID":2,"M":82,"S":13,"PLID":559827,"PLUUID":"8gkexxgf3pypshhqwg6ibp7o4","PN":"K. Doumbia","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":48.2,"Y":85.2,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["57.3"]},{"I":141,"V":["97.2"]},{"I":212,"V":["12.56518"]},{"I":213,"V":["0.7068135"]},{"I":318,"V":["0.00006856"]}]}}}
[2025-08-17 20:14:26.810] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":673,"TS":"2025-08-17T15:44:22.344","TID":1,"PID":2,"M":82,"S":15,"PLID":168539,"PLUUID":"am0pcyvtaws1i69jt09dgnsnp","PN":"L. Ajorque","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":57.8,"Y":96.9,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":196,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["80.8"]},{"I":141,"V":["9.8"]},{"I":212,"V":["63.96232"]},{"I":213,"V":["5.099555"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00194774"]}]}}}
[2025-08-17 20:14:27.021] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":683,"TS":"2025-08-17T15:42:53.978","TID":44,"PID":2,"M":80,"S":47,"PLID":44346,"PLUUID":"5awkzgwwh48prwgvxwewuc5hx","PN":"O. Giroud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":49.7,"Y":51.7,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 20:14:29.820] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":684,"TS":"2025-08-17T15:44:28.579","TID":1,"PID":2,"M":82,"S":21,"PLID":44346,"PLUUID":"5awkzgwwh48prwgvxwewuc5hx","PN":"O. Giroud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":49.7,"Y":51.7,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["43.7"]},{"I":141,"V":["56"]},{"I":212,"V":["6.945486"]},{"I":213,"V":["2.707053"]},{"I":318,"V":["0.00002614"]}]}}}
[2025-08-17 20:14:30.214] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":674,"TS":"2025-08-17T15:44:27.44","TID":1,"PID":2,"M":82,"S":20,"PLID":92527,"PLUUID":"ef2n7d6rysar49toiz2k3obth","PN":"K. Lala","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":85.3,"Y":13.3,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["76.3"]},{"I":141,"V":["24.1"]},{"I":212,"V":["11.96816"]},{"I":213,"V":["2.480945"]},{"I":318,"V":["0.00273957"]}]}}}
[2025-08-17 20:14:30.815] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":675,"TS":"2025-08-17T15:44:30.460","TID":1,"PID":2,"M":82,"S":23,"PLID":219873,"PLUUID":"32bc16sg6h58ajxigp7nl1ryt","PN":"R. Del Castillo","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":78.2,"Y":29.5,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["86.0"]},{"I":141,"V":["60.9"]},{"I":212,"V":["22.86884"]},{"I":213,"V":["1.204533"]}]}}}
[2025-08-17 20:14:32.921] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":685,"TS":"2025-08-17T15:44:33.155","TID":62,"PID":2,"M":82,"S":26,"PLID":0,"TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":50,"Y":50,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 20:14:34.292] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":686,"TS":"2025-08-17T15:44:34.274","TID":1,"PID":2,"M":82,"S":27,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":20.4,"Y":26.9,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["25.6"]},{"I":141,"V":["24.3"]},{"I":212,"V":["5.739113"]},{"I":213,"V":["5.97003"]}]}}}
[2025-08-17 20:14:35.222] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":687,"TS":"2025-08-17T15:44:35.443","TID":86,"PID":2,"M":82,"S":28,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":25.6,"Y":24.3,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[]}}}
[2025-08-17 20:14:38.727] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":676,"TS":"2025-08-17T15:44:39.71","TID":86,"PID":2,"M":82,"S":32,"PLID":212325,"PLUUID":"dl4e5ojyhccj6w0vgksfzvmxh","PN":"P. Lees-Melou","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":74.2,"Y":64.4,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":1,"Q":[]}}}
[2025-08-17 20:14:55.373] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":688,"TS":"2025-08-17T15:44:54.130","TID":1,"PID":2,"M":82,"S":47,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":28.6,"Y":28.1,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["31.8"]},{"I":141,"V":["10.5"]},{"I":212,"V":["12.43071"]},{"I":213,"V":["4.986092"]},{"I":318,"V":["0.00000442"]}]}}}
[2025-08-17 20:14:59.742] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":689,"TS":"2025-08-17T15:44:55.730","TID":1,"PID":2,"M":82,"S":48,"PLID":669414,"PLUUID":"1q3c0jq17fnvwfoqm9s3ovytw","PN":"M. Goffi","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":31.8,"Y":10.5,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.1"]},{"I":141,"V":["24.3"]},{"I":212,"V":["11.13013"]},{"I":213,"V":["2.138539"]},{"I":318,"V":["0.00000323"]}]}}}
[2025-08-17 20:15:01.144] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":690,"TS":"2025-08-17T15:44:59.971","TID":1,"PID":2,"M":82,"S":53,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":27.3,"Y":29.6,"STAT":{"CPID":2,"SC":"3:3","PSTAT":[{"PID":1,"SC":"1:2"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["18.1"]},{"I":141,"V":["62.8"]},{"I":212,"V":["24.55588"]},{"I":213,"V":["1.975111"]},{"I":318,"V":["0.0000019"]}]}}}
