[2025-08-16 19:13:29.352] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-16 19:13:30.108] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-16 19:13:30.867] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"11i3orjflpi9empra6uuduwpg"}}
[2025-08-16 20:13:15.663] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":461,"TS":"2025-08-16T15:43:16.44","TID":61,"PID":1,"M":41,"S":38,"PLID":91889,"PLUUID":"cjq9g6zgcxk1ceo2xzpe1qnyt","PN":"N. F\u00fcllkrug","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":0,"X":83.5,"Y":53.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-16 20:13:16.309] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":330,"TS":"2025-08-16T15:43:16.452","TID":10,"PID":1,"M":41,"S":38,"PLID":223827,"PLUUID":"bnjdkz5d7st9gtn2srjs8ozc9","PN":"D. Ballard","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":11,"Y":39.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:13:19.671] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":331,"TS":"2025-08-16T15:43:17.460","TID":1,"PID":1,"M":41,"S":39,"PLID":84450,"PLUUID":"6264xjr1y00yu7b9j2pknalzp","PN":"G. Xhaka","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":13.5,"Y":39.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.0"]},{"I":141,"V":["43.6"]},{"I":212,"V":["15.49056"]},{"I":213,"V":["0.1854312"]},{"I":318,"V":["0.00000321"]}]}}}
[2025-08-16 20:13:19.931] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":332,"TS":"2025-08-16T15:43:20.20","TID":49,"PID":1,"M":41,"S":42,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":29.1,"Y":43.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-16 20:13:26.147] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":333,"TS":"2025-08-16T15:43:24.308","TID":1,"PID":1,"M":41,"S":46,"PLID":547027,"PLUUID":"egtyl4noukbjkm1va1i11e87o","PN":"H. Diarra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":59.1,"Y":61.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["71.4"]},{"I":141,"V":["81.4"]},{"I":212,"V":["18.70594"]},{"I":213,"V":["0.8087236"]},{"I":318,"V":["0.00082929"]}]}}}
[2025-08-16 20:13:27.273] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":334,"TS":"2025-08-16T15:43:26.36","TID":1,"PID":1,"M":41,"S":48,"PLID":535818,"PLUUID":"ai5p5wgft6c09bjbldz9sfeac","PN":"S. Adingra","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":75,"Y":84.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["91.6"]},{"I":141,"V":["76.0"]},{"I":212,"V":["18.34208"]},{"I":213,"V":["5.966504"]},{"I":318,"V":["0.00595426"]}]}}}
[2025-08-16 20:13:27.699] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":335,"TS":"2025-08-16T15:43:27.588","TID":1,"PID":1,"M":41,"S":49,"PLID":549912,"PLUUID":"5606cqx2mlkrp81oe6uh6ghec","PN":"C. Talbi","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":91.5,"Y":76,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["91.5"]},{"I":141,"V":["76.0"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]},{"I":318,"V":["0.00505712"]}]}}}
[2025-08-16 20:13:28.273] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":462,"TS":"2025-08-16T15:43:28.587","TID":12,"PID":1,"M":41,"S":50,"PLID":214048,"PLUUID":"2nz313c0ot91untg011l3pc6h","PN":"M. Kilman","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":7.8,"Y":25.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":185,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:13:29.348] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":463,"TS":"2025-08-16T15:43:29.643","TID":6,"PID":1,"M":41,"S":52,"PLID":214048,"PLUUID":"2nz313c0ot91untg011l3pc6h","PN":"M. Kilman","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":0,"X":-1.3,"Y":24.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":73,"V":["NULL"]}]}}}
[2025-08-16 20:13:29.505] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":336,"TS":"2025-08-16T15:43:29.764","TID":85,"PID":1,"M":41,"S":52,"PLID":549912,"PLUUID":"5606cqx2mlkrp81oe6uh6ghec","PN":"C. Talbi","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":91.8,"Y":69.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-16 20:13:37.343] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:14.828","TID":15,"PID":1,"M":41,"S":37,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]}]}}}
[2025-08-16 20:13:46.723] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:14.828","TID":15,"PID":1,"M":41,"S":37,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["51.0917912552891"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.0432692307692"]},{"I":147,"V":["52.1666666666667"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:13:46.911] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:14.828","TID":15,"PID":1,"M":41,"S":37,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["51.0917912552891"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.0432692307692"]},{"I":147,"V":["52.1666666666667"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:13:46.937] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:14.828","TID":15,"PID":1,"M":41,"S":37,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["51.0917912552891"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.0432692307692"]},{"I":147,"V":["52.1666666666667"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:13:46.960] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:14.828","TID":15,"PID":1,"M":41,"S":37,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["51.0917912552891"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.0432692307692"]},{"I":147,"V":["52.1666666666667"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:13:47.113] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":330,"TS":"2025-08-16T15:43:14.928","TID":10,"PID":1,"M":41,"S":37,"PLID":223827,"PLUUID":"bnjdkz5d7st9gtn2srjs8ozc9","PN":"D. Ballard","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":7,"Y":47.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["460"]},{"I":372,"V":["9pu8ul3ltq8lfs32sxod4qzox"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:13:47.141] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":330,"TS":"2025-08-16T15:43:14.928","TID":10,"PID":1,"M":41,"S":37,"PLID":223827,"PLUUID":"bnjdkz5d7st9gtn2srjs8ozc9","PN":"D. Ballard","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":7,"Y":47.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["460"]},{"I":372,"V":["9pu8ul3ltq8lfs32sxod4qzox"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:13:47.179] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":330,"TS":"2025-08-16T15:43:14.928","TID":10,"PID":1,"M":41,"S":37,"PLID":223827,"PLUUID":"bnjdkz5d7st9gtn2srjs8ozc9","PN":"D. Ballard","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":7,"Y":47.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["460"]},{"I":372,"V":["9pu8ul3ltq8lfs32sxod4qzox"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:13:49.138] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:13.828","TID":15,"PID":1,"M":41,"S":36,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["51.0917912552891"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.0432692307692"]},{"I":147,"V":["52.1666666666667"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:13:50.515] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:12.828","TID":15,"PID":1,"M":41,"S":35,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["51.0917912552891"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["93.0432692307692"]},{"I":147,"V":["52.1666666666667"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:13:51.517] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":330,"TS":"2025-08-16T15:43:13.928","TID":10,"PID":1,"M":41,"S":36,"PLID":223827,"PLUUID":"bnjdkz5d7st9gtn2srjs8ozc9","PN":"D. Ballard","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":7,"Y":47.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["460"]},{"I":372,"V":["9pu8ul3ltq8lfs32sxod4qzox"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:14:14.948] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:14.828","TID":15,"PID":1,"M":41,"S":37,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":76,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["52.3723484848485"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":108,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["89.5384615384615"]},{"I":147,"V":["53.4305555555556"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:14:56.844] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":337,"TS":"2025-08-16T15:44:54.503","TID":1,"PID":1,"M":43,"S":16,"PLID":487676,"PLUUID":"31foqyshubo5nkh8kdmbjw8kq","PN":"T. Hume","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":0,"X":99.8,"Y":99.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":6,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":223,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["99.8"]},{"I":141,"V":["99.3"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-16 20:14:57.652] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":464,"TS":"2025-08-16T15:44:58.32","TID":62,"PID":1,"M":43,"S":20,"PLID":0,"TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":50,"Y":50,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 20:14:58.027] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":465,"TS":"2025-08-16T15:44:58.143","TID":62,"PID":1,"M":43,"S":20,"PLID":0,"TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":50,"Y":50,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 20:14:59.236] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":466,"TS":"2025-08-16T15:44:59.566","TID":10,"PID":1,"M":43,"S":21,"PLID":210494,"PLUUID":"3o0zpl9cnmna2hyk595ja0xrd","PN":"N. Aguerd","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":11.5,"Y":54.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 20:14:59.838] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":338,"TS":"2025-08-16T15:45:00.24","TID":39,"PID":1,"M":43,"S":22,"PLID":564406,"PLUUID":"c88btdvycx8d59x4yn1yrfqc4","PN":"Eliezer Mayenda","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":92.1,"Y":40.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":250,"V":["NULL"]}]}}}
[2025-08-16 20:15:00.044] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":460,"TS":"2025-08-16T15:43:12.828","TID":15,"PID":1,"M":41,"S":35,"PLID":197024,"PLUUID":"73efpm314q2paeacsvp4e8q8l","PN":"G. Rodr\u00edguez","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":1,"X":76,"Y":54.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":233,"V":["330"]},{"I":372,"V":["4u6ve00zy5jay3orc6qhhinqk"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":76,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["52.3723484848485"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":108,"V":["NULL"]},{"I":321,"V":["0.0301"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["89.5384615384615"]},{"I":147,"V":["53.4305555555556"]},{"I":230,"V":["98.3653846153846"]},{"I":231,"V":["51.625"]}]}}}
[2025-08-16 20:15:01.043] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":339,"TS":"2025-08-16T15:45:01.400","TID":85,"PID":1,"M":43,"S":23,"PLID":564406,"PLUUID":"c88btdvycx8d59x4yn1yrfqc4","PN":"Eliezer Mayenda","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":92.1,"Y":40.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-16 20:15:01.469] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":467,"TS":"2025-08-16T15:45:01.807","TID":6,"PID":1,"M":43,"S":24,"PLID":210494,"PLUUID":"3o0zpl9cnmna2hyk595ja0xrd","PN":"N. Aguerd","TEAMID":21,"TUUID":"4txjdaqveermfryvbfrr4taf7","O":0,"X":-1.2,"Y":87.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":73,"V":["NULL"]}]}}}
[2025-08-16 20:15:07.271] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":338,"TS":"2025-08-16T15:45:00.24","TID":15,"PID":1,"M":43,"S":22,"PLID":564406,"PLUUID":"c88btdvycx8d59x4yn1yrfqc4","PN":"Eliezer Mayenda","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":92.4,"Y":43.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":25,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.1175"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]}]}}}
[2025-08-16 20:15:12.255] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":338,"TS":"2025-08-16T15:45:00.24","TID":15,"PID":1,"M":43,"S":22,"PLID":564406,"PLUUID":"c88btdvycx8d59x4yn1yrfqc4","PN":"Eliezer Mayenda","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":92.4,"Y":43.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":25,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":80,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["48.0"]},{"I":103,"V":["19"]},{"I":321,"V":["0.1175"]},{"I":327,"V":["3"]},{"I":326,"V":["3"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["94.2"]},{"I":147,"V":["44.6"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["52.5277777777778"]}]}}}
[2025-08-16 20:15:12.480] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":338,"TS":"2025-08-16T15:44:59.466","TID":15,"PID":1,"M":43,"S":21,"PLID":564406,"PLUUID":"c88btdvycx8d59x4yn1yrfqc4","PN":"Eliezer Mayenda","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":92.4,"Y":43.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":233,"V":["466"]},{"I":372,"V":["1h9f5rtiu6au3mdh18kpgh4wd"]},{"I":25,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":80,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["48.0"]},{"I":103,"V":["19"]},{"I":321,"V":["0.1175"]},{"I":327,"V":["3"]},{"I":326,"V":["3"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["94.2"]},{"I":147,"V":["44.6"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["52.5277777777778"]}]}}}
[2025-08-16 20:15:12.511] [POEM] {"data":{"OID":2561899,"UUID":"11i3orjflpi9empra6uuduwpg","POEM":{"EVID":338,"TS":"2025-08-16T15:44:59.466","TID":15,"PID":1,"M":43,"S":21,"PLID":564406,"PLUUID":"c88btdvycx8d59x4yn1yrfqc4","PN":"Eliezer Mayenda","TEAMID":56,"TUUID":"1r3545b2dzan8yqa80gtmcjch","O":1,"X":92.4,"Y":43.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":233,"V":["466"]},{"I":372,"V":["1h9f5rtiu6au3mdh18kpgh4wd"]},{"I":25,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":80,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["48.0"]},{"I":103,"V":["19"]},{"I":321,"V":["0.1175"]},{"I":327,"V":["3"]},{"I":326,"V":["3"]},{"I":458,"V":["NULL"]},{"I":82,"V":["NULL"]},{"I":146,"V":["94.2"]},{"I":147,"V":["44.6"]},{"I":230,"V":["0.466346153846154"]},{"I":231,"V":["52.5277777777778"]}]}}}
