[2025-08-23 00:14:47.403] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 00:14:48.069] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 00:14:48.721] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cs0hy642fmy1in51iqx5z2syc"}}
[2025-08-23 01:55:32.518] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":704,"TS":"2025-08-22T21:25:30.721","TID":1,"PID":2,"M":92,"S":19,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":37.2,"Y":33.1,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.9"]},{"I":141,"V":["43.0"]},{"I":212,"V":["14.00861"]},{"I":213,"V":["0.5012951"]}]}}}
[2025-08-23 01:55:34.393] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":982,"TS":"2025-08-22T21:25:33.393","TID":1,"PID":2,"M":92,"S":21,"PLID":481616,"PLUUID":"70esd7csbds20h5uazwktcbje","PN":"S. Boey","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":56.1,"Y":62.6,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["67.3"]},{"I":141,"V":["75.9"]},{"I":212,"V":["14.83548"]},{"I":213,"V":["0.6555806"]}]}}}
[2025-08-23 01:55:40.929] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":705,"TS":"2025-08-22T21:25:38.336","TID":1,"PID":2,"M":92,"S":26,"PLID":454831,"PLUUID":"5pousbiuqbus68yekd0mhc5pl","PN":"C. Baumgartner","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":37,"Y":28.8,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["43.3"]},{"I":141,"V":["25.8"]},{"I":212,"V":["6.922415"]},{"I":213,"V":["5.984049"]},{"I":318,"V":["0.00003137"]}]}}}
[2025-08-23 01:55:46.250] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":706,"TS":"2025-08-22T21:25:40.640","TID":1,"PID":2,"M":92,"S":29,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":44.3,"Y":26.8,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["66.6"]},{"I":141,"V":["44.8"]},{"I":212,"V":["26.4212"]},{"I":213,"V":["0.4816751"]},{"I":318,"V":["0.00140432"]}]}}}
[2025-08-23 01:55:46.649] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":707,"TS":"2025-08-22T21:25:46.32","TID":3,"PID":2,"M":92,"S":34,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":83.8,"Y":59.4,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 01:55:47.994] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":983,"TS":"2025-08-22T21:25:46.97","TID":7,"PID":2,"M":92,"S":34,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":15.8,"Y":39.1,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":167,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 01:55:49.619] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":708,"TS":"2025-08-22T21:25:48.386","TID":5,"PID":2,"M":92,"S":36,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":89.6,"Y":101.5,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 01:55:50.012] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":984,"TS":"2025-08-22T21:25:47.809","TID":5,"PID":2,"M":92,"S":36,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":16.3,"Y":-1,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 01:56:04.105] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":980,"TS":"2025-08-22T21:24:46.337","TID":15,"PID":2,"M":91,"S":34,"PLID":648440,"PLUUID":"b4x911h58r8i9b2vvsnydvfo4","PN":"L. Karl","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":94.5,"Y":32.1,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":233,"V":["693"]},{"I":372,"V":["9egg99uw82amsg0tcmh1exbcn"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":62,"V":["NULL"]},{"I":80,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":102,"V":["47.0588235294118"]},{"I":103,"V":["13.9240506329114"]},{"I":214,"V":["NULL"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.2583"]},{"I":327,"V":["1"]},{"I":326,"V":["2"]},{"I":458,"V":["NULL"]},{"I":468,"V":["697"]},{"I":469,"V":["7w30bsjppiobn9xelsho4won2"]},{"I":146,"V":["98.3653846153846"]},{"I":147,"V":["40.7916666666667"]},{"I":322,"V":["0.2705"]}]}}}
[2025-08-23 01:56:07.449] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":709,"TS":"2025-08-22T21:26:02.1","TID":1,"PID":2,"M":92,"S":50,"PLID":243309,"PLUUID":"2uz1cmslnjjzsgfcgji26kqg9","PN":"D. Raum","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":78,"Y":101.2,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["58.1"]},{"I":141,"V":["87.9"]},{"I":212,"V":["22.76829"]},{"I":213,"V":["3.550077"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00007714"]}]}}}
[2025-08-23 01:56:13.131] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":710,"TS":"2025-08-22T21:26:07.201","TID":1,"PID":2,"M":92,"S":55,"PLID":468657,"PLUUID":"aaaskdins76bd0368sbpt7wq2","PN":"C. Lukeba","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":59.8,"Y":84.6,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["68.1"]},{"I":141,"V":["81.0"]},{"I":212,"V":["9.052289"]},{"I":213,"V":["6.009347"]},{"I":318,"V":["0.00064472"]}]}}}
[2025-08-23 01:56:16.533] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":711,"TS":"2025-08-22T21:26:12.881","TID":1,"PID":2,"M":93,"S":1,"PLID":558522,"PLUUID":"4j9ug0ng9dhx6xwhdwx6fafx0","PN":"E. Banzuzi","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":70.2,"Y":48.7,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["72.7"]},{"I":141,"V":["62.5"]},{"I":212,"V":["9.744233"]},{"I":213,"V":["1.298037"]},{"I":318,"V":["0.00439525"]}]}}}
[2025-08-23 01:56:18.984] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":712,"TS":"2025-08-22T21:26:16.177","TID":1,"PID":2,"M":93,"S":4,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":72.9,"Y":55.5,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["92.9"]},{"I":141,"V":["25.3"]},{"I":212,"V":["29.37222"]},{"I":213,"V":["5.508958"]},{"I":318,"V":["0.01534767"]}]}}}
[2025-08-23 01:56:20.027] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":713,"TS":"2025-08-22T21:26:18.672","TID":1,"PID":2,"M":93,"S":7,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":92.9,"Y":25.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["95.6"]},{"I":141,"V":["50.4"]},{"I":212,"V":["17.30185"]},{"I":213,"V":["1.406199"]}]}}}
[2025-08-23 01:56:20.831] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":985,"TS":"2025-08-22T21:26:20.544","TID":61,"PID":2,"M":93,"S":9,"PLID":249621,"PLUUID":"2p1pns6j6id4nx3nbi7fv0wrt","PN":"Kim Min-Jae","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":4.5,"Y":50.6,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 01:56:20.934] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":714,"TS":"2025-08-22T21:26:20.561","TID":85,"PID":2,"M":93,"S":9,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":95.6,"Y":50.4,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 01:56:21.632] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":986,"TS":"2025-08-22T21:26:21.328","TID":85,"PID":2,"M":93,"S":9,"PLID":249621,"PLUUID":"2p1pns6j6id4nx3nbi7fv0wrt","PN":"Kim Min-Jae","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":4.5,"Y":50.6,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 01:56:48.212] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":715,"TS":"2025-08-22T21:26:46.833","TID":1,"PID":2,"M":93,"S":35,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":99.5,"Y":99.5,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":6,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["80.4"]},{"I":141,"V":["70.5"]},{"I":212,"V":["28.12617"]},{"I":213,"V":["3.918569"]},{"I":318,"V":["0.00540859"]}]}}}
[2025-08-23 01:56:48.401] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":716,"TS":"2025-08-22T21:26:47.760","TID":39,"PID":2,"M":93,"S":36,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":80.4,"Y":66.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":250,"V":["NULL"]}]}}}
[2025-08-23 01:56:48.843] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":717,"TS":"2025-08-22T21:26:48.369","TID":85,"PID":2,"M":93,"S":36,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":80.4,"Y":66.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[]}}}
[2025-08-23 01:56:49.633] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":987,"TS":"2025-08-22T21:26:49.312","TID":10,"PID":2,"M":93,"S":37,"PLID":631786,"PLUUID":"2i8mia6uantvhtmpewgs1qz9w","PN":"J. Kusi-Asare","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":9.1,"Y":47.6,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-23 01:56:52.006] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":988,"TS":"2025-08-22T21:26:51.776","TID":85,"PID":2,"M":93,"S":40,"PLID":631786,"PLUUID":"2i8mia6uantvhtmpewgs1qz9w","PN":"J. Kusi-Asare","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":9.1,"Y":47.6,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[]}}}
[2025-08-23 01:57:01.268] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":716,"TS":"2025-08-22T21:26:44.760","TID":15,"PID":2,"M":93,"S":33,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":80.4,"Y":66.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.034"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]}]}}}
[2025-08-23 01:57:07.079] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":716,"TS":"2025-08-22T21:26:44.760","TID":15,"PID":2,"M":93,"S":33,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":80.4,"Y":66.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["715"]},{"I":368,"V":["55c374wtuqt7xx1usxxicues7"]},{"I":102,"V":["50.5"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0508"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]},{"I":146,"V":["91.9"]},{"I":147,"V":["57.0"]},{"I":230,"V":["1.63461538461538"]},{"I":231,"V":["46.9305555555556"]}]}}}
[2025-08-23 01:57:07.289] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":716,"TS":"2025-08-22T21:26:44.760","TID":15,"PID":2,"M":93,"S":33,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":80.4,"Y":66.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":233,"V":["987"]},{"I":372,"V":["b7csyeav1cjksv6p6ps3ocdhg"]},{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["715"]},{"I":368,"V":["55c374wtuqt7xx1usxxicues7"]},{"I":102,"V":["50.5"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0508"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]},{"I":146,"V":["91.9"]},{"I":147,"V":["57.0"]},{"I":230,"V":["1.63461538461538"]},{"I":231,"V":["46.9305555555556"]}]}}}
[2025-08-23 01:57:07.479] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":987,"TS":"2025-08-22T21:26:44.860","TID":10,"PID":2,"M":93,"S":33,"PLID":631786,"PLUUID":"2i8mia6uantvhtmpewgs1qz9w","PN":"J. Kusi-Asare","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":8.1,"Y":43,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":94,"V":["NULL"]},{"I":233,"V":["716"]},{"I":372,"V":["n8b4fgq4bv3dwtfx8h5xdxcy"]},{"I":56,"V":["Back"]}]}}}
[2025-08-23 01:57:19.361] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":989,"TS":"2025-08-22T21:27:18.991","TID":44,"PID":2,"M":94,"S":7,"PLID":437921,"PLUUID":"4skrm2y64va3y5jk70gz4ylpm","PN":"J. Stani\u0161i\u0107","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":7.1,"Y":59.1,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 01:57:21.476] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":718,"TS":"2025-08-22T21:27:14.256","TID":1,"PID":2,"M":94,"S":2,"PLID":243309,"PLUUID":"2uz1cmslnjjzsgfcgji26kqg9","PN":"D. Raum","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":99.5,"Y":0.5,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":6,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":223,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["93.8"]},{"I":141,"V":["41.8"]},{"I":212,"V":["28.71465"]},{"I":213,"V":["1.780766"]},{"I":318,"V":["0.05556489"]}]}}}
[2025-08-23 01:57:21.678] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":719,"TS":"2025-08-22T21:27:20.481","TID":39,"PID":2,"M":94,"S":8,"PLID":454831,"PLUUID":"5pousbiuqbus68yekd0mhc5pl","PN":"C. Baumgartner","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":93.8,"Y":41.8,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":252,"V":["NULL"]}]}}}
[2025-08-23 01:57:21.869] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":990,"TS":"2025-08-22T21:27:20.417","TID":5,"PID":2,"M":94,"S":8,"PLID":437921,"PLUUID":"4skrm2y64va3y5jk70gz4ylpm","PN":"J. Stani\u0161i\u0107","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":-1.4,"Y":40.9,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 01:57:23.851] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":720,"TS":"2025-08-22T21:27:21.81","TID":5,"PID":2,"M":94,"S":9,"PLID":454831,"PLUUID":"5pousbiuqbus68yekd0mhc5pl","PN":"C. Baumgartner","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":101.1,"Y":64,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 01:57:24.877] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":989,"TS":"2025-08-22T21:27:16.991","TID":43,"PID":2,"M":94,"S":5,"PLID":437921,"PLUUID":"4skrm2y64va3y5jk70gz4ylpm","PN":"J. Stani\u0161i\u0107","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":7.09999990463257,"Y":59.0999984741211,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":[null]},{"I":144,"V":["44"]}]}}}
[2025-08-23 01:57:27.146] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":719,"TS":"2025-08-22T21:27:20.481","TID":13,"PID":2,"M":94,"S":8,"PLID":454831,"PLUUID":"5pousbiuqbus68yekd0mhc5pl","PN":"C. Baumgartner","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":93.3,"Y":40.7,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.1145"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-23 01:57:32.568] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":716,"TS":"2025-08-22T21:26:44.760","TID":15,"PID":2,"M":93,"S":33,"PLID":538980,"PLUUID":"8mkkchf0ysdf78r0lncd73klw","PN":"A. Nusa","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":80.4,"Y":66.3,"STAT":{"CPID":2,"SC":"6:0","PSTAT":[{"PID":1,"SC":"3:0"}]},"RTL":1,"Q":[{"I":233,"V":["987"]},{"I":372,"V":["b7csyeav1cjksv6p6ps3ocdhg"]},{"I":25,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["715"]},{"I":368,"V":["55c374wtuqt7xx1usxxicues7"]},{"I":102,"V":["50.5"]},{"I":103,"V":["19"]},{"I":321,"V":["0.0232"]},{"I":327,"V":["3"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]},{"I":146,"V":["91.9"]},{"I":147,"V":["57.0"]},{"I":230,"V":["1.63461538461538"]},{"I":231,"V":["46.9305555555556"]}]}}}
